fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3442,503,550,48834.5976,300.0,2.5185,-5.62,0.071,-74.0,5.0,104.0,84.0,0.0,0.0,5.0,-99.0,-99.0,6391.0,4.523,2418,1,-5.732,0.076,0.0,2.0,115.0,69.0,0.0,0.0,11.0,-99.0,-99.0,5061.0,4.564,2418,1
1,3442,503,564,48834.6822,300.0,1.8393,-5.604,0.056,-33.0,1.0,100.0,81.0,0.0,0.0,5.0,-99.0,-99.0,5457.0,3.94,2418,1,-5.606,0.074,48.0,2.0,111.0,75.0,0.0,0.0,11.0,-99.0,-99.0,4613.0,4.269,2418,1
1,3442,503,582,48834.8059,300.0,1.3385,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.513,0.066,0.0,2.0,110.0,62.0,0.0,0.0,11.0,-99.0,-99.0,3914.0,3.643,2418,1
1,3442,503,655,48835.7377,300.0,1.5452,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.466,0.153,-38.0,6.0,126.0,67.0,0.0,0.0,11.0,-99.0,-99.0,3441.0,6.725,2418,1
1,3442,503,662,48835.773,300.0,1.4204,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.448,0.129,-33.0,6.0,122.0,55.0,0.0,0.0,11.0,-99.0,-99.0,3137.0,6.12,2418,1
1,3442,503,729,48836.6887,300.0,1.7727,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.252,1.322,133.0,4.0,114.0,129.0,0.0,0.0,11.0,-99.0,-99.0,12065.0,4.275,2418,1
1,3442,503,737,48836.7309,300.0,1.5599,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.016,0.373,95.0,6.0,115.0,121.0,0.0,0.0,11.0,-99.0,-99.0,10054.0,4.937,2418,1
1,3442,503,742,48841.6082,300.0,2.2356,-5.604,0.125,-67.0,5.0,109.0,104.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-5.572,0.149,20.0,2.0,123.0,110.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,758,48841.7078,300.0,1.5947,-5.654,0.052,-93.0,1.0,98.0,72.0,0.0,0.0,5.0,-99.0,-99.0,6232.0,3.713,2418,1,-5.662,0.06,-69.0,2.0,101.0,73.0,0.0,0.0,11.0,-99.0,-99.0,4711.0,3.643,2418,1
1,3442,503,776,48841.8003,300.0,1.3058,-5.608,0.058,-82.0,1.0,103.0,78.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-5.566,0.068,-53.0,2.0,109.0,59.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,503,780,48842.625,300.0,2.0747,-5.594,0.165,-94.0,5.0,114.0,117.0,0.0,0.0,5.0,-99.0,-99.0,18244.0,5.836,2418,1,-5.558,0.191,-30.0,6.0,123.0,118.0,0.0,0.0,11.0,-99.0,-99.0,16598.0,6.18,2418,1
1,3442,503,797,48842.7317,300.0,1.4886,-5.443,0.083,31.0,1.0,106.0,80.0,117.0,0.0,5.0,-99.0,-99.0,0.0,0.0,2418,1,-5.229,0.118,61.0,2.0,114.0,68.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,503,805,48842.7992,300.0,1.303,-5.517,0.065,18.0,1.0,98.0,74.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-5.311,0.098,69.0,2.0,110.0,69.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,812,48843.5835,300.0,2.4101,-4.929,0.294,45.0,5.0,111.0,103.0,126.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-4.885,0.348,93.0,4.0,122.0,126.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,838,48843.7291,300.0,1.4864,-5.691,0.08,-25.0,1.0,104.0,79.0,171.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-5.78,0.088,42.0,2.0,118.0,89.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,4551,1
1,3442,503,851,48843.8068,300.0,1.2836,-5.738,0.061,-74.0,1.0,102.0,72.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-5.706,0.08,-32.0,2.0,117.0,66.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,855,48845.619,300.0,2.0594,-4.977,0.621,-119.0,5.0,110.0,143.0,0.0,0.0,5.0,-99.0,-99.0,56864.0,5.302,2418,1,-0.832,-99.0,124.0,5.0,121.0,161.0,0.0,0.0,11.0,-99.0,-99.0,53599.0,5.573,2418,0
1,3442,503,856,48845.7569,300.0,1.3831,-6.058,0.604,-131.0,5.0,129.0,133.0,160.0,0.0,5.0,-99.0,-99.0,26654.0,9.324,2418,1,-4.231,-3605.0,-65.0,5.0,138.0,139.0,66.0,255.0,11.0,-99.0,-99.0,26667.0,10.088,2418,1
1,3442,503,862,48849.7503,300.0,1.3725,-5.48,0.105,-39.0,5.0,107.0,100.0,0.0,0.0,5.0,-99.0,-99.0,14574.0,5.088,2418,1,-5.317,0.15,57.0,2.0,115.0,104.0,0.0,0.0,11.0,-99.0,-99.0,20855.0,5.217,2418,1
1,3442,503,878,48849.8266,300.0,1.2338,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.216,0.19,49.0,6.0,115.0,141.0,0.0,0.0,11.0,-99.0,-99.0,40277.0,5.039,2418,1
1,3442,503,887,48850.6641,300.0,1.6902,-5.231,0.146,0.0,5.0,109.0,104.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-4.75,0.28,64.0,6.0,120.0,111.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,894,48851.6478,300.0,1.7655,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,15268.0,5.831,2418,0
1,3442,503,919,48851.7643,300.0,1.3258,-5.603,0.105,-86.0,5.0,112.0,87.0,0.0,0.0,5.0,-99.0,-99.0,10272.0,5.555,2418,1,-5.488,0.14,0.0,6.0,122.0,83.0,0.0,0.0,11.0,-99.0,-99.0,12186.0,5.685,2418,1
1,3442,503,947,48853.8125,300.0,1.2377,-5.641,0.073,-3.0,1.0,103.0,91.0,0.0,0.0,5.0,-99.0,-99.0,9747.0,4.538,2418,1,-5.442,0.109,74.0,2.0,117.0,86.0,0.0,0.0,11.0,-99.0,-99.0,8583.0,5.021,2418,1
1,3442,503,962,48854.6219,300.0,1.873,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7261.0,3.983,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,7089.0,3.931,2418,0
1,3442,503,984,48854.724,300.0,1.4075,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.496,0.07,-8.0,2.0,109.0,79.0,19.0,1.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,503,1030,48855.6937,300.0,1.5001,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,6741.0,3.507,2418,0,-5.718,0.054,-36.0,2.0,106.0,87.0,0.0,0.0,11.0,-99.0,-99.0,6334.0,3.161,2418,1
1,3442,503,1039,48855.7464,300.0,1.3408,-5.709,0.048,-121.0,5.0,92.0,98.0,0.0,0.0,5.0,-99.0,-99.0,6819.0,3.423,2418,1,-5.775,0.051,-83.0,2.0,100.0,85.0,97.0,0.0,11.0,-99.0,-99.0,6436.0,3.114,2418,1
1,3442,503,1053,48856.5987,300.0,1.9915,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,5248.0,4.816,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3442,503,1086,48856.7764,300.0,1.2753,-5.52,0.058,-88.0,45.0,96.0,71.0,0.0,0.0,5.0,-99.0,-99.0,6031.0,3.714,2418,1,-5.386,0.076,0.0,2.0,105.0,62.0,130.0,0.0,11.0,-99.0,-99.0,5111.0,3.652,2418,1
1,3442,503,1096,48882.59,300.0,1.6549,-5.618,0.062,0.0,1.0,94.0,92.0,0.0,0.0,5.0,-99.0,-99.0,12222.0,3.831,2418,1,-5.479,0.091,-38.0,2.0,107.0,100.0,186.0,0.0,11.0,-99.0,-99.0,11549.0,3.634,2418,1
1,3442,503,1107,48884.6365,300.0,1.4455,-5.688,0.054,-51.0,1.0,100.0,71.0,0.0,0.0,5.0,-99.0,-99.0,6281.0,4.166,2418,1,-5.723,0.062,-68.0,2.0,109.0,73.0,0.0,0.0,11.0,-99.0,-99.0,5576.0,4.09,2418,1
1,3442,503,1141,48885.6039,300.0,1.5554,-5.584,0.042,-23.0,1.0,86.0,77.0,0.0,0.0,5.0,-99.0,-99.0,4762.0,3.302,2418,1,-5.448,0.063,-33.0,2.0,109.0,80.0,0.0,0.0,11.0,-99.0,-99.0,5156.0,3.185,2418,1
1,3442,503,1182,48887.6671,300.0,1.3384,-5.723,0.09,-103.0,5.0,112.0,83.0,0.0,0.0,5.0,-99.0,-99.0,4946.0,5.958,2418,1,-5.662,0.114,-96.0,6.0,122.0,81.0,0.0,0.0,11.0,-99.0,-99.0,5325.0,6.164,2418,1
1,3442,503,1204,48888.7223,300.0,1.24,-5.396,0.061,-75.0,1.0,96.0,84.0,0.0,0.0,5.0,-99.0,-99.0,5017.0,3.743,2418,1,-5.482,0.079,-47.0,2.0,104.0,78.0,0.0,0.0,11.0,-99.0,-99.0,4872.0,4.103,2418,1
1,3442,503,1227,48892.7593,300.0,1.2057,-5.551,0.062,-47.0,1.0,102.0,53.0,0.0,0.0,5.0,-99.0,-99.0,3421.0,4.575,2418,1,-5.444,0.088,-39.0,2.0,114.0,50.0,0.0,0.0,11.0,-99.0,-99.0,3378.0,4.647,2418,1
1,3442,503,1240,48894.7283,300.0,1.219,-5.599,0.082,-76.0,5.0,109.0,65.0,0.0,0.0,5.0,-99.0,-99.0,3897.0,5.449,2418,1,-5.69,0.101,-67.0,6.0,123.0,78.0,170.0,0.0,11.0,-99.0,-99.0,3819.0,5.9,2418,1
1,3442,503,1273,48895.7538,300.0,1.205,-5.405,0.06,0.0,1.0,100.0,60.0,0.0,0.0,5.0,-99.0,-99.0,3616.0,4.025,2418,1,-5.245,0.085,-11.0,2.0,109.0,59.0,0.0,0.0,11.0,-99.0,-99.0,3680.0,3.866,2418,1
1,3442,503,1286,48896.7561,300.0,1.2039,-5.524,0.053,-96.0,1.0,100.0,63.0,0.0,0.0,5.0,-99.0,-99.0,4261.0,3.758,2418,1,-5.574,0.067,-85.0,2.0,108.0,66.0,0.0,0.0,11.0,-99.0,-99.0,4108.0,3.922,2418,1
1,3442,503,1306,48906.5747,300.0,1.4514,-5.606,0.066,-77.0,1.0,96.0,101.0,157.0,0.0,5.0,-99.0,-99.0,25003.0,3.686,2418,1,-5.672,0.078,-22.0,2.0,102.0,130.0,0.0,0.0,11.0,-99.0,-99.0,38211.0,3.623,2418,1
1,3442,503,1321,48907.5606,300.0,1.4908,-5.677,0.088,-88.0,1.0,99.0,117.0,116.0,0.0,5.0,-99.0,-99.0,32983.0,3.748,2418,1,-5.462,0.116,-45.0,2.0,109.0,136.0,0.0,0.0,11.0,-99.0,-99.0,41203.0,3.405,2418,1
1,3442,503,1334,48908.4452,300.0,2.1221,-5.395,0.048,-98.0,1.0,88.0,122.0,0.0,0.0,5.0,-99.0,-99.0,20108.0,2.176,2418,1,-5.415,0.058,-64.0,2.0,98.0,129.0,0.0,0.0,11.0,-99.0,-99.0,19625.0,2.058,2418,1
1,3442,503,1376,48909.564,300.0,1.4596,-5.001,0.247,-45.0,5.0,88.0,136.0,187.0,0.0,5.0,-99.0,-99.0,38497.0,3.261,2418,1,-5.442,0.136,62.0,2.0,101.0,138.0,0.0,0.0,11.0,-99.0,-99.0,33664.0,2.812,2418,1
1,3442,503,1390,48914.7448,300.0,1.2084,-5.337,0.108,-65.0,5.0,111.0,72.0,0.0,0.0,5.0,-99.0,-99.0,5906.0,5.544,2418,1,-5.624,0.108,-54.0,6.0,123.0,75.0,0.0,0.0,11.0,-99.0,-99.0,5116.0,6.077,2418,1
1,3442,503,1401,48915.5974,300.0,1.3234,-5.938,0.085,-87.0,5.0,116.0,75.0,0.0,0.0,5.0,-99.0,-99.0,4321.0,6.546,2418,1,-5.805,0.117,-58.0,6.0,127.0,73.0,0.0,0.0,11.0,-99.0,-99.0,4425.0,6.989,2418,1
1,3442,503,1440,48916.6836,300.0,1.2095,-5.521,0.065,-85.0,5.0,104.0,73.0,0.0,0.0,5.0,-99.0,-99.0,4222.0,4.357,2418,1,-5.567,0.084,-82.0,6.0,112.0,62.0,123.0,0.0,11.0,-99.0,-99.0,4200.0,4.495,2418,1
1,3442,503,1462,48917.5193,300.0,1.5443,-5.474,0.047,-21.0,1.0,100.0,83.0,0.0,0.0,5.0,-99.0,-99.0,5122.0,3.374,2418,1,-5.318,0.071,-36.0,2.0,103.0,73.0,0.0,0.0,11.0,-99.0,-99.0,5325.0,3.141,2418,1
1,3442,503,1524,48919.5218,300.0,1.5134,-5.405,0.053,-79.0,1.0,95.0,89.0,0.0,0.0,5.0,-99.0,-99.0,6563.0,2.854,2418,1,-5.417,0.066,-65.0,2.0,107.0,93.0,0.0,0.0,11.0,-99.0,-99.0,6193.0,2.723,2418,1
1,3442,503,1539,48919.6079,300.0,1.282,-5.414,0.083,-84.0,1.0,82.0,100.0,0.0,0.0,5.0,-99.0,-99.0,8279.0,2.742,2418,1,-5.198,0.106,-67.0,2.0,102.0,107.0,0.0,0.0,11.0,-99.0,-99.0,7916.0,2.524,2418,1
1,3442,503,1555,48919.6829,300.0,1.2065,-5.379,0.083,-97.0,5.0,95.0,95.0,0.0,0.0,5.0,-99.0,-99.0,6538.0,3.479,2418,1,-5.331,0.103,-85.0,6.0,111.0,108.0,0.0,0.0,11.0,-99.0,-99.0,6372.0,3.637,2418,1
1,3442,503,1570,48919.7658,300.0,1.2353,-5.629,0.085,-63.0,1.0,90.0,123.0,0.0,0.0,5.0,-99.0,-99.0,24965.0,3.439,2418,1,-5.405,0.129,-84.0,6.0,108.0,141.0,0.0,0.0,11.0,-99.0,-99.0,36936.0,3.561,2418,1
1,3442,503,1575,48920.4952,300.0,1.6129,-5.63,0.058,-89.0,1.0,92.0,104.0,0.0,0.0,5.0,-99.0,-99.0,7689.0,3.085,2418,1,-5.826,0.056,-76.0,2.0,108.0,99.0,0.0,0.0,11.0,-99.0,-99.0,7620.0,3.009,2418,1
1,3442,503,1587,48923.7217,300.0,1.2098,-5.484,0.05,-95.0,1.0,88.0,84.0,0.0,0.0,5.0,-99.0,-99.0,5197.0,3.075,2418,1,-5.378,0.071,-83.0,2.0,100.0,68.0,0.0,0.0,11.0,-99.0,-99.0,4523.0,3.229,2418,1
1,3442,503,1603,48927.4702,300.0,1.6406,-5.359,0.078,-85.0,5.0,98.0,83.0,0.0,0.0,5.0,-99.0,-99.0,8384.0,4.164,2418,1,-5.423,0.09,-69.0,6.0,113.0,79.0,0.0,0.0,11.0,-99.0,-99.0,7581.0,4.274,2418,1
1,3442,503,1668,48928.4989,300.0,1.5067,-5.498,0.049,-90.0,1.0,95.0,84.0,0.0,0.0,5.0,-99.0,-99.0,7513.0,3.371,2418,1,-5.517,0.065,-68.0,2.0,102.0,75.0,0.0,0.0,11.0,-99.0,-99.0,8849.0,3.395,2418,1
1,3442,503,1718,48929.4466,300.0,1.7327,-5.495,0.071,-90.0,5.0,100.0,84.0,0.0,0.0,5.0,-99.0,-99.0,10520.0,4.092,2418,1,-5.37,0.102,-42.0,6.0,110.0,95.0,0.0,0.0,11.0,-99.0,-99.0,12085.0,4.323,2418,1
1,3442,503,1762,48929.6579,300.0,1.2057,-5.574,0.043,-88.0,1.0,92.0,76.0,1.0,26.0,5.0,-99.0,-99.0,4107.0,3.209,2418,1,-5.661,0.054,-75.0,2.0,109.0,62.0,0.0,0.0,11.0,-99.0,-99.0,4137.0,3.376,2418,1
1,3442,503,1784,48930.4501,300.0,1.6995,-5.608,0.11,-97.0,5.0,109.0,103.0,0.0,0.0,5.0,-99.0,-99.0,14561.0,5.378,2418,1,-5.573,0.135,-73.0,6.0,122.0,108.0,0.0,0.0,11.0,-99.0,-99.0,16028.0,5.6,2418,1
1,3442,503,1803,48931.448,300.0,1.6963,-5.514,0.063,-54.0,1.0,98.0,91.0,0.0,0.0,5.0,-99.0,-99.0,12623.0,3.709,2418,1,-5.433,0.085,-28.0,2.0,108.0,99.0,0.0,0.0,11.0,-99.0,-99.0,16714.0,3.687,2418,1
1,3442,503,1840,48931.6339,300.0,1.2118,-5.375,0.055,-76.0,1.0,92.0,80.0,0.0,0.0,5.0,-99.0,-99.0,6583.0,3.366,2418,1,-5.274,0.085,-30.0,2.0,109.0,77.0,0.0,0.0,11.0,-99.0,-99.0,8127.0,3.62,2418,1
1,3442,503,1879,48933.6021,300.0,1.237,-5.477,0.059,-84.0,1.0,98.0,96.0,0.0,0.0,5.0,-99.0,-99.0,13050.0,3.471,2418,1,-5.414,0.078,-81.0,2.0,101.0,90.0,0.0,0.0,11.0,-99.0,-99.0,17850.0,3.367,2418,1
1,3442,503,1904,48935.6062,300.0,1.2274,-5.683,0.117,-87.0,5.0,111.0,111.0,0.0,0.0,5.0,-99.0,-99.0,22502.0,5.735,2418,1,-5.332,0.187,-69.0,6.0,121.0,123.0,0.0,0.0,11.0,-99.0,-99.0,27364.0,5.741,2418,1
1,3442,503,1930,48937.6134,300.0,1.2172,-5.534,0.347,0.0,5.0,112.0,143.0,0.0,0.0,5.0,-99.0,-99.0,50137.0,5.24,2418,1,-5.298,0.434,5.0,6.0,119.0,148.0,0.0,0.0,11.0,-99.0,-99.0,42488.0,5.817,2418,1
1,3442,503,1932,48937.6236,300.0,1.2109,-5.434,0.396,-43.0,5.0,111.0,144.0,0.0,0.0,5.0,-99.0,-99.0,47719.0,5.781,2418,1,-4.887,0.668,-32.0,6.0,123.0,150.0,0.0,0.0,11.0,-99.0,-99.0,40422.0,6.464,2418,1
1,3442,503,1933,48937.6466,300.0,1.2034,-5.426,0.105,-57.0,5.0,106.0,99.0,0.0,0.0,5.0,-99.0,-99.0,17411.0,5.042,2418,1,-5.465,0.134,-50.0,6.0,117.0,113.0,120.0,0.0,11.0,-99.0,-99.0,19287.0,5.402,2418,1
1,3442,503,1960,48938.4888,300.0,1.4466,-5.507,0.06,-54.0,1.0,95.0,95.0,0.0,0.0,5.0,-99.0,-99.0,12818.0,3.687,2418,1,-5.33,0.084,-45.0,2.0,110.0,90.0,0.0,0.0,11.0,-99.0,-99.0,12610.0,3.487,2418,1
1,3442,503,2017,48939.5045,300.0,1.3906,-5.642,0.055,-58.0,1.0,97.0,82.0,0.0,0.0,5.0,-99.0,-99.0,7654.0,4.027,2418,1,-5.585,0.069,-48.0,2.0,111.0,70.0,0.0,0.0,11.0,-99.0,-99.0,7173.0,3.928,2418,1
1,3442,503,2044,48939.6686,300.0,1.206,-5.648,0.058,-74.0,1.0,102.0,83.0,0.0,0.0,5.0,-99.0,-99.0,12303.0,3.985,2418,1,-5.608,0.078,-61.0,2.0,112.0,91.0,1.0,1.0,11.0,-99.0,-99.0,12726.0,4.214,2418,1
1,3442,503,2062,48941.5652,300.0,1.2554,-5.358,0.07,-94.0,5.0,98.0,81.0,0.0,0.0,5.0,-99.0,-99.0,6264.0,3.824,2418,1,-5.448,0.078,-79.0,2.0,103.0,80.0,0.0,0.0,11.0,-99.0,-99.0,6217.0,3.761,2418,1
