fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3442,233,450,48829.8266,300.0,1.3232,-6.344,0.042,-67.0,1.0,79.0,98.0,0.0,0.0,5.0,-99.0,-99.0,10950.0,5.409,2418,1,-6.76,0.024,-21.0,1.0,78.0,93.0,83.0,0.0,11.0,-99.0,-99.0,5138.0,5.327,2418,1
1,3442,233,452,48831.6285,300.0,2.3099,-6.18,0.17,-86.0,5.0,103.0,106.0,0.0,0.0,5.0,-99.0,-99.0,6460.0,9.05,2418,1,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3442,233,472,48831.7314,300.0,1.6204,-6.375,0.042,-54.0,1.0,83.0,90.0,0.0,0.0,5.0,-99.0,-99.0,5453.0,6.02,2418,1,-6.82,0.03,-15.0,1.0,83.0,88.0,0.0,0.0,11.0,-99.0,-99.0,4825.0,6.124,2418,1
1,3442,233,485,48831.8056,300.0,1.3596,-6.357,0.018,-12.0,1.0,48.0,101.0,0.0,0.0,5.0,-99.0,-99.0,4656.0,3.85,2418,1,-6.789,0.011,0.0,1.0,38.0,111.0,0.0,0.0,11.0,-99.0,-99.0,3997.0,3.674,2418,1
1,3442,233,487,48831.8282,300.0,1.3095,-6.376,0.037,-38.0,1.0,79.0,110.0,0.0,0.0,5.0,-99.0,-99.0,7857.0,5.496,2418,1,-6.774,0.025,0.0,1.0,82.0,84.0,0.0,0.0,11.0,-99.0,-99.0,5147.0,5.545,2418,1
1,3442,233,488,48832.6264,300.0,2.3036,-6.29,0.04,0.0,1.0,84.0,95.0,0.0,0.0,5.0,-99.0,-99.0,6136.0,5.584,2418,1,-6.746,0.029,0.0,1.0,88.0,94.0,0.0,0.0,11.0,-99.0,-99.0,4984.0,5.813,2418,1
1,3442,233,511,48832.8179,300.0,1.3242,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.941,0.053,-19.0,1.0,83.0,74.0,0.0,0.0,11.0,-99.0,-99.0,4152.0,5.614,2418,1
1,3442,233,515,48833.736,300.0,1.5756,-6.151,0.067,-40.0,5.0,90.0,90.0,0.0,0.0,5.0,-99.0,-99.0,5410.0,6.981,2418,1,-6.655,0.047,-20.0,1.0,91.0,81.0,0.0,0.0,11.0,-99.0,-99.0,4687.0,7.177,2418,1
1,3442,233,550,48834.5976,300.0,2.5185,-6.122,0.035,-55.0,1.0,69.0,105.0,0.0,0.0,5.0,-99.0,-99.0,6391.0,4.523,2418,1,-6.493,0.026,0.0,1.0,63.0,95.0,0.0,0.0,11.0,-99.0,-99.0,5061.0,4.564,2418,1
1,3442,233,564,48834.6822,300.0,1.8393,-6.284,0.021,-21.0,1.0,58.0,89.0,0.0,0.0,5.0,-99.0,-99.0,5457.0,3.94,2418,1,-6.753,0.015,0.0,1.0,58.0,118.0,0.0,0.0,11.0,-99.0,-99.0,4613.0,4.269,2418,1
1,3442,233,582,48834.8059,300.0,1.3385,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.74,0.011,0.0,1.0,41.0,106.0,0.0,0.0,11.0,-99.0,-99.0,3914.0,3.643,2418,1
1,3442,233,655,48835.7377,300.0,1.5452,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.855,0.032,-26.0,1.0,87.0,75.0,0.0,0.0,11.0,-99.0,-99.0,3441.0,6.725,2418,1
1,3442,233,662,48835.773,300.0,1.4204,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.779,0.027,-13.0,1.0,83.0,79.0,0.0,0.0,11.0,-99.0,-99.0,3137.0,6.12,2418,1
1,3442,233,729,48836.6887,300.0,1.7727,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.508,0.162,8.0,3.0,58.0,127.0,0.0,0.0,11.0,-99.0,-99.0,12065.0,4.275,2418,1
1,3442,233,737,48836.7309,300.0,1.5599,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.379,0.101,38.0,1.0,68.0,119.0,0.0,0.0,11.0,-99.0,-99.0,10054.0,4.937,2418,1
1,3442,233,742,48841.6082,300.0,2.2356,-6.338,0.057,-49.0,1.0,79.0,121.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-6.782,0.041,9.0,1.0,81.0,113.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,758,48841.7078,300.0,1.5947,-6.352,0.019,-73.0,1.0,58.0,100.0,0.0,0.0,5.0,-99.0,-99.0,6232.0,3.713,2418,1,-6.752,0.013,-26.0,1.0,49.0,101.0,0.0,0.0,11.0,-99.0,-99.0,4711.0,3.643,2418,1
1,3442,233,776,48841.8003,300.0,1.3058,-6.196,0.024,-60.0,1.0,57.0,82.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-6.664,0.014,-23.0,1.0,55.0,104.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,233,780,48842.625,300.0,2.0747,-5.866,0.118,-77.0,5.0,83.0,120.0,0.0,0.0,5.0,-99.0,-99.0,18244.0,5.836,2418,1,-6.232,0.093,0.0,1.0,87.0,125.0,0.0,0.0,11.0,-99.0,-99.0,16598.0,6.18,2418,1
1,3442,233,797,48842.7317,300.0,1.4886,-5.645,0.049,0.0,1.0,63.0,102.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,2418,1,-6.09,0.035,17.0,1.0,73.0,97.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,233,805,48842.7992,300.0,1.303,-6.154,0.028,0.0,1.0,66.0,95.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-6.543,0.022,30.0,1.0,75.0,91.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,812,48843.5835,300.0,2.4101,-6.032,0.091,4.0,1.0,82.0,122.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-6.766,0.057,42.0,1.0,87.0,134.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,838,48843.7291,300.0,1.4864,-6.309,0.035,0.0,1.0,72.0,105.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-6.779,0.026,27.0,1.0,81.0,96.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,4551,1
1,3442,233,851,48843.8068,300.0,1.2836,-6.342,0.026,-53.0,1.0,70.0,83.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-6.795,0.019,0.0,1.0,73.0,90.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,855,48845.619,300.0,2.0594,-6.73,0.122,-108.0,5.0,76.0,153.0,0.0,0.0,5.0,-99.0,-99.0,56864.0,5.302,2418,1,-6.722,0.134,92.0,1.0,85.0,160.0,0.0,0.0,11.0,-99.0,-99.0,53599.0,5.573,2418,1
1,3442,233,856,48845.7569,300.0,1.3831,-6.314,0.439,-107.0,5.0,103.0,138.0,0.0,0.0,5.0,-99.0,-99.0,26654.0,9.324,2418,1,-4.638,-2475.0,0.0,5.0,104.0,141.0,84.0,255.0,11.0,-99.0,-99.0,26667.0,10.088,2418,1
1,3442,233,862,48849.7503,300.0,1.3725,-6.403,0.038,-45.0,1.0,78.0,114.0,0.0,0.0,5.0,-99.0,-99.0,14574.0,5.088,2418,1,-6.772,0.033,0.0,1.0,75.0,125.0,0.0,0.0,11.0,-99.0,-99.0,20855.0,5.217,2418,1
1,3442,233,878,48849.8266,300.0,1.2338,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.712,0.042,32.0,1.0,71.0,149.0,0.0,0.0,11.0,-99.0,-99.0,40277.0,5.039,2418,1
1,3442,233,887,48850.6641,300.0,1.6902,-6.219,0.049,-38.0,1.0,75.0,107.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-6.634,0.041,0.0,1.0,70.0,125.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,894,48851.6478,300.0,1.7655,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-6.587,0.047,0.0,1.0,81.0,118.0,0.0,0.0,11.0,-99.0,-99.0,15268.0,5.831,2418,1
1,3442,233,919,48851.7643,300.0,1.3258,-6.08,0.054,-64.0,5.0,77.0,109.0,0.0,0.0,5.0,-99.0,-99.0,10272.0,5.555,2418,1,-6.617,0.039,-5.0,1.0,77.0,106.0,0.0,0.0,11.0,-99.0,-99.0,12186.0,5.685,2418,1
1,3442,233,947,48853.8125,300.0,1.2377,-6.326,0.03,0.0,1.0,70.0,105.0,0.0,0.0,5.0,-99.0,-99.0,9747.0,4.538,2418,1,-6.727,0.024,35.0,1.0,71.0,91.0,0.0,0.0,11.0,-99.0,-99.0,8583.0,5.021,2418,1
1,3442,233,962,48854.6219,300.0,1.873,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7261.0,3.983,2418,0,-6.807,0.015,16.0,1.0,47.0,110.0,0.0,0.0,11.0,-99.0,-99.0,7089.0,3.931,2418,1
1,3442,233,984,48854.724,300.0,1.4075,-6.376,0.019,-77.0,1.0,49.0,108.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-6.806,0.012,-19.0,1.0,45.0,105.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,233,1030,48855.6937,300.0,1.5001,-6.078,0.023,-78.0,1.0,45.0,119.0,0.0,0.0,5.0,-99.0,-99.0,6741.0,3.507,2418,1,-6.581,0.013,-22.0,1.0,29.0,119.0,0.0,0.0,11.0,-99.0,-99.0,6334.0,3.161,2418,1
1,3442,233,1039,48855.7464,300.0,1.3408,-5.829,0.03,-102.0,5.0,41.0,114.0,0.0,0.0,5.0,-99.0,-99.0,6819.0,3.423,2418,1,-6.206,0.018,-55.0,1.0,31.0,124.0,0.0,0.0,11.0,-99.0,-99.0,6436.0,3.114,2418,1
1,3442,233,1053,48856.5987,300.0,1.9915,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,5248.0,4.816,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3442,233,1086,48856.7764,300.0,1.2753,-6.287,0.02,-62.0,1.0,48.0,104.0,0.0,0.0,5.0,-99.0,-99.0,6031.0,3.714,2418,1,-6.766,0.013,0.0,1.0,52.0,110.0,1.0,0.0,11.0,-99.0,-99.0,5111.0,3.652,2418,1
1,3442,233,1096,48882.59,300.0,1.6549,-6.384,0.024,-18.0,1.0,51.0,107.0,0.0,0.0,5.0,-99.0,-99.0,12222.0,3.831,2418,1,-6.761,0.016,-39.0,1.0,47.0,112.0,0.0,0.0,11.0,-99.0,-99.0,11549.0,3.634,2418,1
1,3442,233,1107,48884.6365,300.0,1.4455,-6.307,0.021,-45.0,1.0,60.0,94.0,0.0,0.0,5.0,-99.0,-99.0,6281.0,4.166,2418,1,-6.682,0.015,-40.0,1.0,56.0,117.0,0.0,0.0,11.0,-99.0,-99.0,5576.0,4.09,2418,1
1,3442,233,1141,48885.6039,300.0,1.5554,-6.362,0.013,-26.0,1.0,37.0,100.0,0.0,0.0,5.0,-99.0,-99.0,4762.0,3.302,2418,1,-6.713,0.01,-6.0,1.0,42.0,105.0,0.0,0.0,11.0,-99.0,-99.0,5156.0,3.185,2418,1
1,3442,233,1182,48887.6671,300.0,1.3384,-6.36,0.04,-80.0,5.0,83.0,93.0,0.0,0.0,5.0,-99.0,-99.0,4946.0,5.958,2418,1,-6.713,0.034,-61.0,1.0,83.0,91.0,0.0,0.0,11.0,-99.0,-99.0,5325.0,6.164,2418,1
1,3442,233,1204,48888.7223,300.0,1.24,-6.16,0.022,-63.0,1.0,57.0,102.0,0.0,0.0,5.0,-99.0,-99.0,5017.0,3.743,2418,1,-6.51,0.019,-3.0,1.0,66.0,118.0,0.0,0.0,11.0,-99.0,-99.0,4872.0,4.103,2418,1
1,3442,233,1227,48892.7593,300.0,1.2057,-6.201,0.022,-37.0,1.0,63.0,87.0,0.0,0.0,5.0,-99.0,-99.0,3421.0,4.575,2418,1,-6.59,0.017,-6.0,1.0,65.0,92.0,0.0,0.0,11.0,-99.0,-99.0,3378.0,4.647,2418,1
1,3442,233,1240,48894.7283,300.0,1.219,-6.436,0.028,-64.0,1.0,77.0,92.0,0.0,0.0,5.0,-99.0,-99.0,3897.0,5.449,2418,1,-6.779,0.025,-26.0,1.0,82.0,83.0,0.0,0.0,11.0,-99.0,-99.0,3819.0,5.9,2418,1
1,3442,233,1273,48895.7538,300.0,1.205,-6.392,0.015,-3.0,1.0,49.0,84.0,0.0,0.0,5.0,-99.0,-99.0,3616.0,4.025,2418,1,-6.783,0.011,-4.0,1.0,52.0,107.0,0.0,0.0,11.0,-99.0,-99.0,3680.0,3.866,2418,1
1,3442,233,1286,48896.7561,300.0,1.2039,-5.732,0.027,-79.0,1.0,49.0,100.0,0.0,0.0,5.0,-99.0,-99.0,4261.0,3.758,2418,1,-6.133,0.021,-53.0,1.0,63.0,96.0,0.0,0.0,11.0,-99.0,-99.0,4108.0,3.922,2418,1
1,3442,233,1306,48906.5747,300.0,1.4514,-5.872,0.042,-70.0,1.0,55.0,126.0,0.0,0.0,5.0,-99.0,-99.0,25003.0,3.686,2418,1,-6.296,0.034,17.0,1.0,53.0,135.0,0.0,0.0,11.0,-99.0,-99.0,38211.0,3.623,2418,1
1,3442,233,1321,48907.5606,300.0,1.4908,-6.153,0.05,-74.0,1.0,47.0,146.0,0.0,0.0,5.0,-99.0,-99.0,32983.0,3.748,2418,1,-6.714,0.03,12.0,1.0,39.0,146.0,0.0,0.0,11.0,-99.0,-99.0,41203.0,3.405,2418,1
1,3442,233,1334,48908.4452,300.0,2.1221,-6.275,0.015,-79.0,1.0,0.0,130.0,0.0,0.0,5.0,-99.0,-99.0,20108.0,2.176,2418,1,-6.622,0.011,-43.0,1.0,0.0,148.0,0.0,0.0,11.0,-99.0,-99.0,19625.0,2.058,2418,1
1,3442,233,1376,48909.564,300.0,1.4596,-6.196,0.076,-51.0,1.0,34.0,133.0,0.0,0.0,5.0,-99.0,-99.0,38497.0,3.261,2418,1,-6.941,0.03,87.0,1.0,16.0,144.0,0.0,0.0,11.0,-99.0,-99.0,33664.0,2.812,2418,1
1,3442,233,1390,48914.7448,300.0,1.2084,-6.059,0.042,-48.0,1.0,80.0,89.0,0.0,0.0,5.0,-99.0,-99.0,5906.0,5.544,2418,1,-6.497,0.038,-10.0,1.0,88.0,66.0,148.0,0.0,11.0,-99.0,-99.0,5116.0,6.077,2418,1
1,3442,233,1401,48915.5974,300.0,1.3234,-6.141,0.055,-56.0,5.0,88.0,90.0,0.0,0.0,5.0,-99.0,-99.0,4321.0,6.546,2418,1,-6.666,0.041,-30.0,1.0,89.0,91.0,0.0,0.0,11.0,-99.0,-99.0,4425.0,6.989,2418,1
1,3442,233,1440,48916.6836,300.0,1.2095,-6.322,0.022,-66.0,1.0,61.0,90.0,0.0,0.0,5.0,-99.0,-99.0,4222.0,4.357,2418,1,-6.714,0.018,-44.0,1.0,71.0,99.0,0.0,0.0,11.0,-99.0,-99.0,4200.0,4.495,2418,1
1,3442,233,1462,48917.5193,300.0,1.5443,-6.369,0.013,-28.0,1.0,41.0,116.0,0.0,0.0,5.0,-99.0,-99.0,5122.0,3.374,2418,1,-6.761,0.009,-18.0,1.0,29.0,125.0,0.0,0.0,11.0,-99.0,-99.0,5325.0,3.141,2418,1
1,3442,233,1524,48919.5218,300.0,1.5134,-6.289,0.017,-64.0,1.0,27.0,118.0,0.0,0.0,5.0,-99.0,-99.0,6563.0,2.854,2418,1,-6.711,0.011,-36.0,1.0,16.0,116.0,0.0,0.0,11.0,-99.0,-99.0,6193.0,2.723,2418,1
1,3442,233,1539,48919.6079,300.0,1.282,-6.312,0.032,-71.0,1.0,25.0,118.0,0.0,0.0,5.0,-99.0,-99.0,8279.0,2.742,2418,1,-6.701,0.02,-59.0,1.0,11.0,120.0,0.0,0.0,11.0,-99.0,-99.0,7916.0,2.524,2418,1
1,3442,233,1555,48919.6829,300.0,1.2065,-6.046,0.038,-82.0,1.0,49.0,103.0,0.0,0.0,5.0,-99.0,-99.0,6538.0,3.479,2418,1,-6.418,0.028,-24.0,1.0,48.0,110.0,0.0,0.0,11.0,-99.0,-99.0,6372.0,3.637,2418,1
1,3442,233,1570,48919.7658,300.0,1.2353,-5.642,0.073,-80.0,1.0,39.0,111.0,0.0,0.0,5.0,-99.0,-99.0,24965.0,3.439,2418,1,-5.345,0.114,-42.0,5.0,49.0,155.0,0.0,0.0,11.0,-99.0,-99.0,36936.0,3.561,2418,1
1,3442,233,1575,48920.4952,300.0,1.6129,-6.226,0.027,-69.0,1.0,28.0,106.0,0.0,0.0,5.0,-99.0,-99.0,7689.0,3.085,2418,1,-6.597,0.019,-34.0,1.0,33.0,109.0,0.0,0.0,11.0,-99.0,-99.0,7620.0,3.009,2418,1
1,3442,233,1587,48923.7217,300.0,1.2098,-6.332,0.015,-76.0,1.0,31.0,112.0,0.0,0.0,5.0,-99.0,-99.0,5197.0,3.075,2418,1,-6.752,0.011,-48.0,1.0,38.0,107.0,0.0,0.0,11.0,-99.0,-99.0,4523.0,3.229,2418,1
1,3442,233,1603,48927.4702,300.0,1.6406,-6.41,0.022,-73.0,1.0,58.0,104.0,0.0,0.0,5.0,-99.0,-99.0,8384.0,4.164,2418,1,-6.773,0.016,-34.0,1.0,60.0,109.0,0.0,0.0,11.0,-99.0,-99.0,7581.0,4.274,2418,1
1,3442,233,1668,48928.4989,300.0,1.5067,-6.393,0.015,-75.0,1.0,46.0,115.0,0.0,0.0,5.0,-99.0,-99.0,7513.0,3.371,2418,1,-6.761,0.011,-43.0,1.0,30.0,119.0,0.0,0.0,11.0,-99.0,-99.0,8849.0,3.395,2418,1
1,3442,233,1718,48929.4466,300.0,1.7327,-6.26,0.027,-76.0,1.0,63.0,98.0,0.0,0.0,5.0,-99.0,-99.0,10520.0,4.092,2418,1,-6.671,0.021,-35.0,1.0,59.0,115.0,0.0,0.0,11.0,-99.0,-99.0,12085.0,4.323,2418,1
1,3442,233,1762,48929.6579,300.0,1.2057,-5.74,0.02,-75.0,1.0,31.0,94.0,0.0,0.0,5.0,-99.0,-99.0,4107.0,3.209,2418,1,-6.101,0.016,-42.0,1.0,43.0,103.0,0.0,0.0,11.0,-99.0,-99.0,4137.0,3.376,2418,1
1,3442,233,1784,48930.4501,300.0,1.6995,-6.228,0.053,-83.0,5.0,75.0,111.0,0.0,0.0,5.0,-99.0,-99.0,14561.0,5.378,2418,1,-6.589,0.042,-55.0,1.0,76.0,118.0,0.0,0.0,11.0,-99.0,-99.0,16028.0,5.6,2418,1
1,3442,233,1803,48931.448,300.0,1.6963,-6.275,0.023,-41.0,1.0,51.0,110.0,0.0,0.0,5.0,-99.0,-99.0,12623.0,3.709,2418,1,-6.674,0.018,0.0,1.0,47.0,116.0,0.0,0.0,11.0,-99.0,-99.0,16714.0,3.687,2418,1
1,3442,233,1840,48931.6339,300.0,1.2118,-6.362,0.014,-58.0,1.0,43.0,106.0,0.0,0.0,5.0,-99.0,-99.0,6583.0,3.366,2418,1,-6.73,0.012,0.0,1.0,47.0,109.0,0.0,0.0,11.0,-99.0,-99.0,8127.0,3.62,2418,1
1,3442,233,1879,48933.6021,300.0,1.237,-6.272,0.021,-70.0,1.0,50.0,120.0,0.0,0.0,5.0,-99.0,-99.0,13050.0,3.471,2418,1,-6.737,0.015,-22.0,1.0,39.0,132.0,0.0,0.0,11.0,-99.0,-99.0,17850.0,3.367,2418,1
1,3442,233,1904,48935.6062,300.0,1.2274,-6.306,0.059,-68.0,1.0,83.0,116.0,0.0,0.0,5.0,-99.0,-99.0,22502.0,5.735,2418,1,-6.775,0.042,0.0,1.0,82.0,144.0,0.0,0.0,11.0,-99.0,-99.0,27364.0,5.741,2418,1
1,3442,233,1930,48937.6134,300.0,1.2172,-6.46,0.143,-105.0,5.0,73.0,148.0,0.0,0.0,5.0,-99.0,-99.0,50137.0,5.24,2418,1,-5.409,0.381,-10.0,5.0,78.0,159.0,0.0,0.0,11.0,-99.0,-99.0,42488.0,5.817,2418,1
1,3442,233,1932,48937.6236,300.0,1.2109,-6.227,0.186,-96.0,5.0,78.0,142.0,0.0,0.0,5.0,-99.0,-99.0,47719.0,5.781,2418,1,-3.94,1.548,54.0,5.0,80.0,163.0,0.0,0.0,11.0,-99.0,-99.0,40422.0,6.464,2418,1
1,3442,233,1933,48937.6466,300.0,1.2034,-6.267,0.04,-56.0,1.0,68.0,116.0,0.0,0.0,5.0,-99.0,-99.0,17411.0,5.042,2418,1,-6.412,0.042,0.0,1.0,75.0,134.0,0.0,0.0,11.0,-99.0,-99.0,19287.0,5.402,2418,1
1,3442,233,1960,48938.4888,300.0,1.4466,-6.339,0.02,-45.0,1.0,53.0,111.0,0.0,0.0,5.0,-99.0,-99.0,12818.0,3.687,2418,1,-6.714,0.013,-35.0,1.0,42.0,115.0,0.0,0.0,11.0,-99.0,-99.0,12610.0,3.487,2418,1
1,3442,233,2017,48939.5045,300.0,1.3906,-5.792,0.033,-46.0,1.0,56.0,101.0,0.0,0.0,5.0,-99.0,-99.0,7654.0,4.027,2418,1,-6.167,0.022,-30.0,1.0,49.0,98.0,0.0,0.0,11.0,-99.0,-99.0,7173.0,3.928,2418,1
1,3442,233,2044,48939.6686,300.0,1.206,-6.288,0.024,-61.0,1.0,55.0,102.0,0.0,0.0,5.0,-99.0,-99.0,12303.0,3.985,2418,1,-6.735,0.018,0.0,1.0,66.0,114.0,0.0,0.0,11.0,-99.0,-99.0,12726.0,4.214,2418,1
1,3442,233,2062,48941.5652,300.0,1.2554,-6.403,0.021,-78.0,1.0,65.0,113.0,0.0,0.0,5.0,-99.0,-99.0,6264.0,3.824,2418,1,-6.83,0.014,-40.0,1.0,56.0,108.0,0.0,0.0,11.0,-99.0,-99.0,6217.0,3.761,2418,1
