fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3441,15,420,48828.8234,300.0,1.3337,-10.328,0.002,0.0,1.0,15.0,179.0,0.0,0.0,5.0,-99.0,-99.0,7271.0,5.283,2418,1,-10.266,0.002,0.0,1.0,7.0,145.0,0.0,0.0,11.0,-99.0,-99.0,4669.0,5.123,2418,1
1,3441,15,423,48829.623,300.0,2.4129,-10.246,0.002,0.0,1.0,255.0,247.0,185.0,0.0,5.0,-99.0,-99.0,7254.0,3.692,2418,1,-10.119,0.001,0.0,1.0,0.0,253.0,0.0,0.0,11.0,-99.0,-99.0,5403.0,3.711,2418,1
1,3441,15,443,48829.7514,300.0,1.5562,-10.209,0.003,0.0,1.0,0.0,140.0,0.0,0.0,5.0,-99.0,-99.0,10106.0,3.811,2418,1,-10.08,0.003,0.0,1.0,0.0,135.0,0.0,0.0,11.0,-99.0,-99.0,8086.0,3.612,2418,1
1,3441,15,450,48829.8266,300.0,1.3232,-10.205,0.002,0.0,1.0,16.0,181.0,0.0,0.0,5.0,-99.0,-99.0,10814.0,5.419,2418,1,-10.061,0.002,0.0,1.0,12.0,149.0,0.0,0.0,11.0,-99.0,-99.0,5071.0,5.328,2418,1
1,3441,15,452,48831.6285,300.0,2.3099,-9.984,0.013,0.0,1.0,64.0,77.0,0.0,0.0,5.0,-99.0,-99.0,6300.0,9.172,2418,1,-9.684,0.013,0.0,1.0,57.0,92.0,0.0,0.0,11.0,-99.0,-99.0,5537.0,9.622,2418,1
1,3441,15,472,48831.7314,300.0,1.6204,-9.986,0.004,0.0,1.0,37.0,90.0,0.0,0.0,5.0,-99.0,-99.0,5387.0,6.028,2418,1,-9.684,0.004,0.0,1.0,31.0,117.0,0.0,0.0,11.0,-99.0,-99.0,4799.0,6.091,2418,1
1,3441,15,485,48831.8056,300.0,1.3596,-9.987,0.001,0.0,1.0,0.0,188.0,0.0,0.0,5.0,-99.0,-99.0,4607.0,3.857,2418,1,-9.703,0.001,0.0,1.0,0.0,142.0,0.0,0.0,11.0,-99.0,-99.0,3905.0,3.684,2418,1
1,3441,15,487,48831.8282,300.0,1.3095,-9.985,0.003,0.0,1.0,20.0,109.0,0.0,0.0,5.0,-99.0,-99.0,7766.0,5.519,2418,1,-9.691,0.003,0.0,1.0,17.0,110.0,0.0,0.0,11.0,-99.0,-99.0,5081.0,5.547,2418,1
1,3441,15,488,48832.6264,300.0,2.3036,-9.896,0.003,0.0,1.0,20.0,134.0,0.0,0.0,5.0,-99.0,-99.0,6071.0,5.592,2418,1,-9.575,0.003,0.0,1.0,19.0,140.0,0.0,0.0,11.0,-99.0,-99.0,4884.0,5.78,2418,1
1,3441,15,511,48832.8179,300.0,1.3242,-9.873,0.003,0.0,1.0,20.0,104.0,0.0,0.0,5.0,-99.0,-99.0,6143.0,5.529,2418,1,-9.546,0.003,0.0,1.0,28.0,105.0,0.0,0.0,11.0,-99.0,-99.0,4117.0,5.642,2418,1
1,3441,15,515,48833.736,300.0,1.5756,-9.729,0.007,0.0,1.0,51.0,95.0,0.0,0.0,5.0,-99.0,-99.0,5351.0,7.018,2418,1,-9.378,0.007,0.0,1.0,42.0,105.0,0.0,0.0,11.0,-99.0,-99.0,4563.0,7.237,2418,1
1,3441,15,550,48834.5976,300.0,2.5185,-9.696,0.003,0.0,1.0,6.0,150.0,0.0,0.0,5.0,-99.0,-99.0,6336.0,4.531,2418,1,-9.324,0.003,0.0,1.0,0.0,169.0,0.0,0.0,11.0,-99.0,-99.0,5046.0,4.518,2418,1
1,3441,15,564,48834.6822,300.0,1.8393,-9.692,0.002,0.0,1.0,0.0,187.0,0.0,0.0,5.0,-99.0,-99.0,5343.0,3.987,2418,1,-9.318,0.002,0.0,1.0,0.0,221.0,0.0,0.0,11.0,-99.0,-99.0,4400.0,4.302,2418,1
1,3441,15,582,48834.8059,300.0,1.3385,-9.692,0.002,0.0,1.0,0.0,159.0,0.0,0.0,5.0,-99.0,-99.0,4522.0,3.644,2418,1,-9.346,0.002,0.0,1.0,0.0,173.0,0.0,0.0,11.0,-99.0,-99.0,3856.0,3.636,2418,1
1,3441,15,655,48835.7377,300.0,1.5452,-9.769,0.005,0.0,1.0,50.0,96.0,0.0,0.0,5.0,-99.0,-99.0,5126.0,6.544,2418,1,-9.476,0.005,0.0,1.0,36.0,94.0,0.0,0.0,11.0,-99.0,-99.0,3416.0,6.724,2418,1
1,3441,15,662,48835.773,300.0,1.4204,-9.774,0.004,0.0,1.0,38.0,87.0,0.0,0.0,5.0,-99.0,-99.0,4947.0,5.993,2418,1,-9.489,0.004,0.0,1.0,27.0,106.0,0.0,0.0,11.0,-99.0,-99.0,3109.0,6.119,2418,1
1,3441,15,729,48836.6887,300.0,1.7727,-9.951,0.008,0.0,1.0,0.0,126.0,0.0,0.0,5.0,-99.0,-99.0,12671.0,4.171,2418,1,-9.763,0.009,0.0,1.0,0.0,129.0,0.0,0.0,11.0,-99.0,-99.0,11872.0,4.216,2418,1
1,3441,15,737,48836.7309,300.0,1.5599,-9.985,0.005,0.0,1.0,13.0,122.0,0.0,0.0,5.0,-99.0,-99.0,10320.0,4.953,2418,1,-9.812,0.005,0.0,1.0,0.0,129.0,0.0,0.0,11.0,-99.0,-99.0,9893.0,4.955,2418,1
1,3441,15,742,48841.6082,300.0,2.2356,-9.999,0.003,0.0,1.0,28.0,138.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-9.742,0.004,0.0,1.0,20.0,143.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,758,48841.7078,300.0,1.5947,-10.015,0.001,0.0,1.0,0.0,197.0,0.0,0.0,5.0,-99.0,-99.0,6135.0,3.721,2418,1,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,4593.0,3.628,2418,0
1,3441,15,776,48841.8003,300.0,1.3058,-10.012,0.002,0.0,1.0,0.0,237.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-9.742,0.002,0.0,1.0,0.0,173.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3441,15,780,48842.625,300.0,2.0747,-9.931,0.005,0.0,1.0,26.0,148.0,0.0,0.0,5.0,-99.0,-99.0,18029.0,5.902,2418,1,-9.624,0.006,0.0,1.0,27.0,134.0,0.0,0.0,11.0,-99.0,-99.0,16256.0,6.243,2418,1
1,3441,15,797,48842.7317,300.0,1.4886,-9.927,0.002,0.0,1.0,5.0,134.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,2418,1,-9.613,0.002,0.0,1.0,0.0,133.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3441,15,805,48842.7992,300.0,1.303,-9.923,0.002,0.0,1.0,3.0,192.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-9.608,0.002,0.0,1.0,1.0,179.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,812,48843.5835,300.0,2.4101,-9.84,0.005,0.0,1.0,32.0,173.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-9.523,0.006,0.0,1.0,25.0,179.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,838,48843.7291,300.0,1.4864,-9.801,0.003,0.0,1.0,15.0,118.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-9.453,0.003,0.0,1.0,10.0,131.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,4551,1
1,3441,15,851,48843.8068,300.0,1.2836,-9.804,0.002,0.0,1.0,7.0,153.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-9.401,0.003,0.0,1.0,7.0,228.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,855,48845.619,300.0,2.0594,-9.725,0.009,0.0,1.0,21.0,148.0,0.0,0.0,5.0,-99.0,-99.0,56350.0,5.309,2418,1,-9.373,0.013,0.0,1.0,27.0,155.0,0.0,0.0,11.0,-99.0,-99.0,52766.0,5.627,2418,1
1,3441,15,856,48845.7569,300.0,1.3831,-9.756,0.032,0.0,1.0,75.0,115.0,0.0,0.0,5.0,-99.0,-99.0,26393.0,9.171,2418,1,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3441,15,862,48849.7503,300.0,1.3725,-10.332,0.002,0.0,1.0,17.0,136.0,0.0,0.0,5.0,-99.0,-99.0,14456.0,5.093,2418,1,-10.255,0.002,0.0,1.0,17.0,131.0,0.0,0.0,11.0,-99.0,-99.0,20434.0,5.26,2418,1
1,3441,15,878,48849.8266,300.0,1.2338,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-10.229,0.003,0.0,1.0,255.0,180.0,212.0,0.0,11.0,-99.0,-99.0,39315.0,5.058,2418,1
1,3441,15,887,48850.6641,300.0,1.6902,-10.182,0.003,0.0,1.0,26.0,137.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-10.038,0.003,0.0,1.0,20.0,151.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,894,48851.6478,300.0,1.7655,-10.03,0.003,0.0,1.0,27.0,114.0,0.0,0.0,5.0,-99.0,-99.0,12315.0,5.702,2418,1,-9.802,0.004,0.0,1.0,20.0,140.0,0.0,0.0,11.0,-99.0,-99.0,14979.0,5.829,2418,1
1,3441,15,919,48851.7643,300.0,1.3258,-10.022,0.003,0.0,1.0,20.0,109.0,0.0,0.0,5.0,-99.0,-99.0,10114.0,5.566,2418,1,-9.777,0.003,0.0,1.0,24.0,117.0,0.0,0.0,11.0,-99.0,-99.0,12005.0,5.691,2418,1
1,3441,15,947,48853.8125,300.0,1.2377,-9.852,0.002,0.0,1.0,0.0,139.0,0.0,0.0,5.0,-99.0,-99.0,9633.0,4.541,2418,1,-9.528,0.003,0.0,1.0,7.0,126.0,0.0,0.0,11.0,-99.0,-99.0,8386.0,5.005,2418,1
1,3441,15,962,48854.6219,300.0,1.873,-9.749,0.002,0.0,1.0,0.0,172.0,0.0,0.0,5.0,-99.0,-99.0,7126.0,3.97,2418,1,-9.411,0.002,0.0,1.0,0.0,139.0,0.0,0.0,11.0,-99.0,-99.0,6969.0,3.912,2418,1
1,3441,15,984,48854.724,300.0,1.4075,-9.749,0.002,0.0,1.0,0.0,245.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-9.404,0.002,0.0,1.0,0.0,183.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3441,15,1030,48855.6937,300.0,1.5001,-9.672,0.003,0.0,1.0,30.0,205.0,0.0,0.0,5.0,-99.0,-99.0,6585.0,3.467,2418,1,-9.351,0.002,0.0,1.0,0.0,228.0,0.0,0.0,11.0,-99.0,-99.0,6264.0,3.182,2418,1
1,3441,15,1039,48855.7464,300.0,1.3408,-9.683,0.003,0.0,1.0,29.0,222.0,0.0,0.0,5.0,-99.0,-99.0,6663.0,3.387,2418,1,-9.33,0.004,0.0,1.0,39.0,194.0,0.0,0.0,11.0,-99.0,-99.0,6399.0,3.135,2418,1
1,3441,15,1053,48856.5987,300.0,1.9915,-9.777,0.003,0.0,1.0,10.0,132.0,0.0,0.0,5.0,-99.0,-99.0,5135.0,4.834,2418,1,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3441,15,1086,48856.7764,300.0,1.2753,-9.822,0.002,0.0,1.0,0.0,219.0,0.0,0.0,5.0,-99.0,-99.0,5944.0,3.689,2418,1,-9.569,0.002,0.0,1.0,0.0,189.0,0.0,0.0,11.0,-99.0,-99.0,5049.0,3.665,2418,1
1,3441,15,1096,48882.59,300.0,1.6549,-10.067,0.001,0.0,1.0,0.0,183.0,0.0,0.0,5.0,-99.0,-99.0,11995.0,3.814,2418,1,-9.824,0.002,0.0,1.0,0.0,173.0,0.0,0.0,11.0,-99.0,-99.0,11288.0,3.62,2418,1
1,3441,15,1107,48884.6365,300.0,1.4455,-9.911,0.002,0.0,1.0,0.0,146.0,0.0,0.0,5.0,-99.0,-99.0,6206.0,4.155,2418,1,-9.582,0.002,0.0,1.0,0.0,151.0,0.0,0.0,11.0,-99.0,-99.0,5397.0,4.093,2418,1
1,3441,15,1141,48885.6039,300.0,1.5554,-9.805,0.001,0.0,1.0,255.0,196.0,199.0,0.0,5.0,-99.0,-99.0,4698.0,3.286,2418,1,-9.438,0.001,0.0,1.0,0.0,196.0,0.0,0.0,11.0,-99.0,-99.0,5041.0,3.168,2418,1
1,3441,15,1182,48887.6671,300.0,1.3384,-9.742,0.005,0.0,1.0,36.0,118.0,0.0,0.0,5.0,-99.0,-99.0,4950.0,5.975,2418,1,-9.456,0.005,0.0,1.0,36.0,114.0,0.0,0.0,11.0,-99.0,-99.0,5129.0,6.172,2418,1
1,3441,15,1204,48888.7223,300.0,1.24,-10.023,0.002,0.0,1.0,17.0,206.0,0.0,0.0,5.0,-99.0,-99.0,5001.0,3.78,2418,1,-9.84,0.003,0.0,1.0,25.0,217.0,0.0,0.0,11.0,-99.0,-99.0,4755.0,4.094,2418,1
1,3441,15,1227,48892.7593,300.0,1.2057,-10.111,0.002,0.0,1.0,19.0,163.0,0.0,0.0,5.0,-99.0,-99.0,3350.0,4.6,2418,1,-9.882,0.002,0.0,1.0,4.0,178.0,0.0,0.0,11.0,-99.0,-99.0,3260.0,4.695,2418,1
1,3441,15,1240,48894.7283,300.0,1.219,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,3856.0,5.477,2418,0,-9.616,0.003,0.0,1.0,23.0,172.0,0.0,0.0,11.0,-99.0,-99.0,3722.0,5.864,2418,1
1,3441,15,1273,48895.7538,300.0,1.205,-9.833,0.002,0.0,1.0,0.0,200.0,0.0,0.0,5.0,-99.0,-99.0,3599.0,3.997,2418,1,-9.471,0.002,0.0,1.0,0.0,160.0,0.0,0.0,11.0,-99.0,-99.0,3619.0,3.876,2418,1
1,3441,15,1286,48896.7561,300.0,1.2039,-9.718,0.002,0.0,1.0,0.0,171.0,0.0,0.0,5.0,-99.0,-99.0,4242.0,3.761,2418,1,-9.363,0.002,0.0,1.0,0.0,189.0,0.0,0.0,11.0,-99.0,-99.0,3988.0,3.928,2418,1
1,3441,15,1306,48906.5747,300.0,1.4514,-9.78,0.002,0.0,1.0,255.0,148.0,208.0,0.0,5.0,-99.0,-99.0,24572.0,3.689,2418,1,-9.421,0.003,0.0,1.0,255.0,145.0,193.0,0.0,11.0,-99.0,-99.0,37574.0,3.615,2418,1
1,3441,15,1321,48907.5606,300.0,1.4908,-9.696,0.003,0.0,1.0,0.0,198.0,0.0,0.0,5.0,-99.0,-99.0,32243.0,3.741,2418,1,-9.358,0.003,0.0,1.0,0.0,169.0,0.0,0.0,11.0,-99.0,-99.0,40367.0,3.431,2418,1
1,3441,15,1334,48908.4452,300.0,2.1221,-9.743,0.004,0.0,9.0,255.0,161.0,248.0,0.0,5.0,-99.0,-99.0,19626.0,2.207,2418,1,-9.441,0.003,0.0,1.0,255.0,186.0,241.0,0.0,11.0,-99.0,-99.0,19145.0,2.088,2418,1
1,3441,15,1376,48909.564,300.0,1.4596,-9.972,0.003,0.0,1.0,0.0,185.0,0.0,0.0,5.0,-99.0,-99.0,37776.0,3.25,2418,1,-9.785,0.003,0.0,1.0,0.0,162.0,0.0,0.0,11.0,-99.0,-99.0,33050.0,2.857,2418,1
1,3441,15,1390,48914.7448,300.0,1.2084,-10.008,0.003,0.0,1.0,24.0,186.0,0.0,0.0,5.0,-99.0,-99.0,5856.0,5.533,2418,1,-9.731,0.003,0.0,1.0,18.0,184.0,0.0,0.0,11.0,-99.0,-99.0,5014.0,5.962,2418,1
1,3441,15,1401,48915.5974,300.0,1.3234,-9.926,0.005,0.0,1.0,41.0,97.0,0.0,0.0,5.0,-99.0,-99.0,4257.0,6.57,2418,1,-9.605,0.006,0.0,1.0,45.0,102.0,0.0,0.0,11.0,-99.0,-99.0,4252.0,7.01,2418,1
1,3441,15,1440,48916.6836,300.0,1.2095,-9.817,0.002,0.0,1.0,10.0,138.0,0.0,0.0,5.0,-99.0,-99.0,4234.0,4.344,2418,1,-9.457,0.002,0.0,1.0,0.0,160.0,0.0,0.0,11.0,-99.0,-99.0,4103.0,4.482,2418,1
1,3441,15,1462,48917.5193,300.0,1.5443,-9.707,0.002,0.0,1.0,0.0,197.0,187.0,0.0,5.0,-99.0,-99.0,5032.0,3.364,2418,1,-9.36,0.002,0.0,1.0,0.0,186.0,0.0,0.0,11.0,-99.0,-99.0,5240.0,3.138,2418,1
1,3441,15,1524,48919.5218,300.0,1.5134,-9.865,0.002,0.0,1.0,255.0,156.0,200.0,0.0,5.0,-99.0,-99.0,6410.0,2.874,2418,1,-9.627,0.002,0.0,1.0,0.0,176.0,0.0,0.0,11.0,-99.0,-99.0,6040.0,2.746,2418,1
1,3441,15,1539,48919.6079,300.0,1.282,-9.886,0.002,0.0,1.0,0.0,167.0,0.0,0.0,5.0,-99.0,-99.0,8096.0,2.775,2418,1,-9.657,0.002,0.0,1.0,0.0,148.0,0.0,0.0,11.0,-99.0,-99.0,7701.0,2.599,2418,1
1,3441,15,1555,48919.6829,300.0,1.2065,-9.904,0.002,0.0,1.0,0.0,164.0,0.0,0.0,5.0,-99.0,-99.0,6466.0,3.472,2418,1,-9.679,0.002,0.0,1.0,0.0,178.0,0.0,0.0,11.0,-99.0,-99.0,6227.0,3.602,2418,1
1,3441,15,1570,48919.7658,300.0,1.2353,-9.927,0.002,0.0,1.0,0.0,147.0,0.0,0.0,5.0,-99.0,-99.0,24686.0,3.404,2418,1,-9.712,0.003,0.0,1.0,0.0,168.0,0.0,0.0,11.0,-99.0,-99.0,36280.0,3.497,2418,1
1,3441,15,1575,48920.4952,300.0,1.6129,-10.105,0.002,0.0,1.0,0.0,142.0,0.0,0.0,5.0,-99.0,-99.0,7479.0,3.127,2418,1,-9.989,0.002,0.0,1.0,0.0,149.0,0.0,0.0,11.0,-99.0,-99.0,7393.0,3.047,2418,1
1,3441,15,1587,48923.7217,300.0,1.2098,-10.125,0.002,0.0,1.0,255.0,191.0,225.0,0.0,5.0,-99.0,-99.0,5184.0,3.088,2418,1,-9.974,0.001,0.0,1.0,255.0,200.0,192.0,0.0,11.0,-99.0,-99.0,4433.0,3.209,2418,1
1,3441,15,1603,48927.4702,300.0,1.6406,-9.769,0.002,0.0,1.0,0.0,145.0,0.0,0.0,5.0,-99.0,-99.0,8154.0,4.201,2418,1,-9.405,0.002,0.0,1.0,0.0,152.0,0.0,0.0,11.0,-99.0,-99.0,7356.0,4.281,2418,1
1,3441,15,1668,48928.4989,300.0,1.5067,-9.708,0.002,0.0,1.0,0.0,192.0,0.0,0.0,5.0,-99.0,-99.0,7342.0,3.383,2418,1,-9.311,0.002,0.0,1.0,0.0,217.0,150.0,0.0,11.0,-99.0,-99.0,8582.0,3.383,2418,1
1,3441,15,1718,48929.4466,300.0,1.7327,-9.778,0.002,0.0,1.0,1.0,163.0,0.0,0.0,5.0,-99.0,-99.0,10256.0,4.14,2418,1,-9.483,0.002,0.0,1.0,0.0,166.0,0.0,0.0,11.0,-99.0,-99.0,11729.0,4.322,2418,1
1,3441,15,1762,48929.6579,300.0,1.2057,-9.805,0.002,0.0,1.0,255.0,181.0,220.0,0.0,5.0,-99.0,-99.0,4079.0,3.223,2418,1,-9.548,0.001,0.0,1.0,0.0,228.0,79.0,0.0,11.0,-99.0,-99.0,4039.0,3.34,2418,1
1,3441,15,1784,48930.4501,300.0,1.6995,-9.99,0.003,0.0,1.0,21.0,127.0,0.0,0.0,5.0,-99.0,-99.0,14303.0,5.373,2418,1,-9.805,0.003,0.0,1.0,16.0,144.0,0.0,0.0,11.0,-99.0,-99.0,15586.0,5.55,2418,1
1,3441,15,1803,48931.448,300.0,1.6963,-10.15,0.002,0.0,1.0,255.0,135.0,215.0,0.0,5.0,-99.0,-99.0,12346.0,3.742,2418,1,-10.032,0.002,0.0,1.0,255.0,153.0,215.0,0.0,11.0,-99.0,-99.0,16309.0,3.727,2418,1
1,3441,15,1840,48931.6339,300.0,1.2118,-10.149,0.002,0.0,1.0,255.0,149.0,224.0,0.0,5.0,-99.0,-99.0,6461.0,3.41,2418,1,-10.021,0.002,0.0,1.0,255.0,171.0,217.0,0.0,11.0,-99.0,-99.0,7932.0,3.624,2418,1
1,3441,15,1879,48933.6021,300.0,1.237,-10.282,0.002,0.0,1.0,255.0,188.0,235.0,0.0,5.0,-99.0,-99.0,12867.0,3.474,2418,1,-10.196,0.003,0.0,1.0,255.0,194.0,239.0,0.0,11.0,-99.0,-99.0,17455.0,3.424,2418,1
1,3441,15,1904,48935.6062,300.0,1.2274,-9.997,0.004,0.0,1.0,32.0,138.0,0.0,0.0,5.0,-99.0,-99.0,22102.0,5.68,2418,1,-9.731,0.004,0.0,1.0,17.0,135.0,0.0,0.0,11.0,-99.0,-99.0,26793.0,5.72,2418,1
1,3441,15,1930,48937.6134,300.0,1.2172,-9.797,0.008,0.0,1.0,18.0,146.0,0.0,0.0,5.0,-99.0,-99.0,48935.0,5.238,2418,1,-9.406,0.011,0.0,1.0,22.0,146.0,148.0,0.0,11.0,-99.0,-99.0,41442.0,5.645,2418,1
1,3441,15,1932,48937.6236,300.0,1.2109,-9.816,0.009,0.0,1.0,28.0,139.0,0.0,0.0,5.0,-99.0,-99.0,46666.0,5.818,2418,1,-9.425,0.012,0.0,1.0,27.0,155.0,0.0,0.0,11.0,-99.0,-99.0,39538.0,6.145,2418,1
1,3441,15,1933,48937.6466,300.0,1.2034,-9.797,0.003,0.0,1.0,17.0,129.0,0.0,0.0,5.0,-99.0,-99.0,17089.0,5.036,2418,1,-9.448,0.004,0.0,1.0,17.0,136.0,0.0,0.0,11.0,-99.0,-99.0,18778.0,5.324,2418,1
1,3441,15,1960,48938.4888,300.0,1.4466,-9.711,0.002,0.0,1.0,0.0,180.0,0.0,0.0,5.0,-99.0,-99.0,12497.0,3.684,2418,1,-9.347,0.002,0.0,1.0,0.0,156.0,0.0,0.0,11.0,-99.0,-99.0,12259.0,3.526,2418,1
1,3441,15,2017,48939.5045,300.0,1.3906,-9.713,0.002,0.0,1.0,0.0,145.0,0.0,0.0,5.0,-99.0,-99.0,7451.0,4.024,2418,1,-9.398,0.002,0.0,1.0,0.0,176.0,0.0,0.0,11.0,-99.0,-99.0,6937.0,3.952,2418,1
1,3441,15,2044,48939.6686,300.0,1.206,-9.751,0.002,0.0,1.0,0.0,145.0,0.0,0.0,5.0,-99.0,-99.0,12133.0,3.99,2418,1,-9.45,0.002,0.0,1.0,0.0,144.0,0.0,0.0,11.0,-99.0,-99.0,12436.0,4.174,2418,1
1,3441,15,2062,48941.5652,300.0,1.2554,-10.147,0.001,0.0,1.0,0.0,211.0,0.0,0.0,5.0,-99.0,-99.0,6193.0,3.833,2418,1,-10.039,0.001,0.0,1.0,0.0,196.0,0.0,0.0,11.0,-99.0,-99.0,6099.0,3.828,2418,1
1,3441,15,2088,48941.6912,300.0,1.2217,-10.133,0.002,0.0,1.0,255.0,174.0,217.0,0.0,5.0,-99.0,-99.0,11133.0,3.575,2418,1,-10.043,0.002,0.0,1.0,255.0,218.0,182.0,0.0,11.0,-99.0,-99.0,10388.0,3.815,2418,1
