fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3443,26,1570,48919.7658,300.0,1.2353,-8.616,0.006,0.0,1.0,13.0,143.0,0.0,0.0,5.0,-99.0,-99.0,24965.0,3.439,2418,1,-8.44,0.008,0.0,1.0,30.0,163.0,0.0,0.0,11.0,-99.0,-99.0,36936.0,3.561,2418,1
1,3443,26,1575,48920.4952,300.0,1.6129,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7689.0,3.085,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,7620.0,3.009,2418,0
1,3443,26,1587,48923.7217,300.0,1.2098,-8.592,0.004,0.0,1.0,15.0,133.0,0.0,0.0,5.0,-99.0,-99.0,5197.0,3.075,2418,1,-8.395,0.004,0.0,1.0,11.0,145.0,0.0,0.0,11.0,-99.0,-99.0,4523.0,3.229,2418,1
1,3443,26,1603,48927.4702,300.0,1.6406,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,8384.0,4.164,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,7581.0,4.274,2418,0
1,3443,26,1668,48928.4989,300.0,1.5067,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7513.0,3.371,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,8849.0,3.395,2418,0
1,3443,26,1718,48929.4466,300.0,1.7327,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,10520.0,4.092,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,12085.0,4.323,2418,0
1,3443,26,1762,48929.6579,300.0,1.2057,-8.32,0.003,0.0,41.0,0.0,188.0,0.0,0.0,5.0,-99.0,-99.0,4107.0,3.209,2418,1,-7.968,0.006,0.0,1.0,27.0,181.0,166.0,0.0,11.0,-99.0,-99.0,4137.0,3.376,2418,1
1,3443,26,1784,48930.4501,300.0,1.6995,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,14561.0,5.378,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,16028.0,5.6,2418,0
1,3443,26,1803,48931.448,300.0,1.6963,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,12623.0,3.709,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,16714.0,3.687,2418,0
1,3443,26,1840,48931.6339,300.0,1.2118,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,6583.0,3.366,2418,0,-8.286,0.004,0.0,1.0,31.0,124.0,0.0,0.0,11.0,-99.0,-99.0,8127.0,3.62,2418,1
1,3443,26,1879,48933.6021,300.0,1.237,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,13050.0,3.471,2418,0,-8.051,0.006,0.0,41.0,13.0,153.0,102.0,0.0,11.0,-99.0,-99.0,17850.0,3.367,2418,1
1,3443,26,1904,48935.6062,300.0,1.2274,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,22502.0,5.735,2418,0,-8.265,0.012,0.0,1.0,51.0,139.0,0.0,0.0,11.0,-99.0,-99.0,27364.0,5.741,2418,1
1,3443,26,1930,48937.6134,300.0,1.2172,-8.445,0.024,-20.0,41.0,28.0,144.0,0.0,0.0,5.0,-99.0,-99.0,50137.0,5.24,2418,1,-7.984,0.04,29.0,1.0,66.0,145.0,147.0,0.0,11.0,-99.0,-99.0,42488.0,5.817,2418,1
1,3443,26,1932,48937.6236,300.0,1.2109,-8.33,0.028,0.0,41.0,39.0,146.0,0.0,0.0,5.0,-99.0,-99.0,47719.0,5.781,2418,1,-8.155,0.036,8.0,1.0,55.0,156.0,180.0,0.0,11.0,-99.0,-99.0,40422.0,6.464,2418,1
1,3443,26,1933,48937.6466,300.0,1.2034,-8.4,0.007,0.0,1.0,33.0,131.0,0.0,0.0,5.0,-99.0,-99.0,17411.0,5.042,2418,1,-8.108,0.01,0.0,1.0,48.0,117.0,0.0,0.0,11.0,-99.0,-99.0,19287.0,5.402,2418,1
1,3443,26,1960,48938.4888,300.0,1.4466,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,12818.0,3.687,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,12610.0,3.487,2418,0
1,3443,26,2017,48939.5045,300.0,1.3906,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7654.0,4.027,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,7173.0,3.928,2418,0
1,3443,26,2044,48939.6686,300.0,1.206,-8.486,0.004,0.0,1.0,20.0,141.0,0.0,0.0,5.0,-99.0,-99.0,12303.0,3.985,2418,1,-8.225,0.006,0.0,1.0,33.0,125.0,0.0,0.0,11.0,-99.0,-99.0,12726.0,4.214,2418,1
1,3443,26,2062,48941.5652,300.0,1.2554,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,6264.0,3.824,2418,0,-8.212,0.006,0.0,41.0,28.0,122.0,141.0,0.0,11.0,-99.0,-99.0,6217.0,3.761,2418,1
1,3443,26,2088,48941.6912,300.0,1.2217,-8.484,0.004,0.0,1.0,17.0,153.0,0.0,0.0,5.0,-99.0,-99.0,11238.0,3.566,2418,1,-8.271,0.006,0.0,1.0,35.0,160.0,0.0,0.0,11.0,-99.0,-99.0,10588.0,3.85,2418,1
1,3443,26,2100,48947.604,300.0,1.2074,-8.465,0.007,0.0,1.0,44.0,115.0,0.0,0.0,5.0,-99.0,-99.0,3698.0,6.624,2418,1,-8.151,0.01,0.0,1.0,54.0,92.0,0.0,0.0,11.0,-99.0,-99.0,3501.0,6.656,2418,1
1,3443,26,2124,48947.7271,300.0,1.2888,-8.444,0.007,0.0,1.0,38.0,131.0,0.0,0.0,5.0,-99.0,-99.0,4319.0,6.334,2418,1,-8.147,0.011,0.0,1.0,59.0,95.0,0.0,0.0,11.0,-99.0,-99.0,3491.0,6.733,2418,1
1,3443,26,2143,48948.686,300.0,1.2346,-8.335,0.003,0.0,1.0,0.0,189.0,0.0,0.0,5.0,-99.0,-99.0,4058.0,3.45,2418,1,-8.01,0.005,0.0,1.0,36.0,139.0,0.0,0.0,11.0,-99.0,-99.0,3481.0,3.55,2418,1
1,3443,26,2160,48949.5023,300.0,1.3283,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,4298.0,3.29,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,11.0,-99.0,-99.0,4710.0,3.068,2418,0
1,3443,26,2183,48964.652,300.0,1.2444,-8.537,0.006,0.0,1.0,25.0,122.0,0.0,0.0,5.0,-99.0,-99.0,9721.0,4.567,2418,1,-8.323,0.009,0.0,1.0,39.0,85.0,0.0,0.0,11.0,-99.0,-99.0,10073.0,4.803,2418,1
1,3443,26,2204,48965.4876,300.0,1.275,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,18027.0,4.316,2418,0,-8.282,9.999,0.0,47.0,0.0,97.0,0.0,0.0,11.0,-99.0,-99.0,17876.0,4.329,2418,1
1,3443,26,2230,48965.6261,300.0,1.2212,-8.597,0.005,0.0,1.0,3.0,140.0,0.0,0.0,5.0,-99.0,-99.0,15367.0,3.683,2418,1,-8.385,0.007,0.0,1.0,32.0,104.0,0.0,0.0,11.0,-99.0,-99.0,16590.0,3.862,2418,1
1,3443,26,2242,48965.7312,300.0,1.412,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.356,0.005,0.0,1.0,25.0,125.0,0.0,0.0,14.0,-99.0,-99.0,10602.0,3.155,2418,1
1,3443,26,2250,48966.4905,300.0,1.2663,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,12989.0,3.616,2418,0,-8.185,0.008,0.0,41.0,30.0,94.0,175.0,0.0,11.0,-99.0,-99.0,13840.0,3.562,2418,1
1,3443,26,2273,48966.6061,300.0,1.2102,-8.455,0.007,-2.0,1.0,37.0,115.0,0.0,0.0,5.0,-99.0,-99.0,13420.0,3.46,2418,1,-8.186,0.008,0.0,1.0,37.0,114.0,0.0,0.0,11.0,-99.0,-99.0,14388.0,3.775,2418,1
1,3443,26,2320,48974.5336,300.0,1.2065,-8.414,0.01,0.0,1.0,21.0,108.0,0.0,0.0,5.0,-99.0,-99.0,4681.0,3.839,2418,1,-8.121,0.013,0.0,1.0,35.0,89.0,0.0,0.0,11.0,-99.0,-99.0,3967.0,3.91,2418,1
1,3443,26,2335,48984.4846,300.0,1.2178,-8.628,0.004,0.0,1.0,12.0,161.0,198.0,0.0,5.0,-99.0,-99.0,2344.0,3.849,2418,1,-8.453,0.004,0.0,1.0,29.0,127.0,0.0,0.0,11.0,-99.0,-99.0,2514.0,3.803,2418,1
1,3443,26,2358,48984.6548,300.0,1.3455,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.364,0.007,0.0,1.0,47.0,83.0,0.0,0.0,14.0,-99.0,-99.0,801.0,5.356,2418,1
1,3443,26,2376,48985.5119,300.0,1.2038,-8.486,0.003,0.0,1.0,6.0,165.0,0.0,0.0,5.0,-99.0,-99.0,2492.0,3.251,2418,1,-8.196,0.005,0.0,1.0,23.0,114.0,0.0,0.0,11.0,-99.0,-99.0,2139.0,3.429,2418,1
1,3443,26,2402,48985.6405,300.0,1.3199,-8.49,0.003,0.0,1.0,6.0,190.0,0.0,0.0,5.0,-99.0,-99.0,2359.0,3.552,2418,1,-8.188,0.004,0.0,1.0,24.0,144.0,0.0,0.0,11.0,-99.0,-99.0,1784.0,3.419,2418,1
1,3443,26,2408,48985.7058,300.0,1.5096,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.149,0.004,0.0,1.0,16.0,134.0,0.0,0.0,14.0,-99.0,-99.0,843.0,3.351,2418,1
1,3443,26,2418,48987.5,300.0,1.2056,-8.504,0.004,0.0,1.0,23.0,122.0,0.0,0.0,5.0,-99.0,-99.0,3422.0,2.565,2418,1,-8.321,0.003,0.0,1.0,0.0,162.0,0.0,0.0,11.0,-99.0,-99.0,3531.0,2.301,2418,1
1,3443,26,2443,48987.6284,300.0,1.3062,-8.601,0.003,0.0,1.0,0.0,203.0,0.0,0.0,5.0,-99.0,-99.0,2420.0,3.547,2418,1,-8.433,0.004,0.0,1.0,24.0,159.0,0.0,0.0,11.0,-99.0,-99.0,2017.0,3.378,2418,1
1,3443,26,2448,48987.6734,300.0,1.4178,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.425,0.004,0.0,1.0,15.0,150.0,0.0,0.0,14.0,-99.0,-99.0,1581.0,3.165,2418,1
1,3443,26,2467,48988.4882,300.0,1.2092,-8.594,0.004,0.0,1.0,11.0,152.0,110.0,0.0,5.0,-99.0,-99.0,3895.0,3.467,2418,1,-8.386,0.005,0.0,1.0,23.0,127.0,0.0,0.0,11.0,-99.0,-99.0,4158.0,3.559,2418,1
1,3443,26,2491,48988.6113,300.0,1.2797,-8.593,0.004,0.0,1.0,16.0,141.0,0.0,0.0,5.0,-99.0,-99.0,2101.0,4.187,2418,1,-8.368,0.005,0.0,1.0,37.0,96.0,0.0,0.0,11.0,-99.0,-99.0,1870.0,4.262,2418,1
1,3443,26,2495,48988.6298,300.0,1.3145,-8.587,0.004,0.0,1.0,21.0,136.0,0.0,0.0,5.0,-99.0,-99.0,2130.0,4.255,2418,1,-8.358,0.005,0.0,1.0,45.0,107.0,0.0,0.0,11.0,-99.0,-99.0,1894.0,4.352,2418,1
1,3443,26,2501,48988.6779,300.0,1.4406,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.347,0.005,0.0,1.0,33.0,110.0,0.0,0.0,14.0,-99.0,-99.0,1483.0,3.71,2418,1
1,3443,26,2520,48989.5097,300.0,1.203,-8.462,0.004,0.0,1.0,2.0,148.0,0.0,0.0,5.0,-99.0,-99.0,4330.0,3.589,2418,1,-8.171,0.006,0.0,1.0,29.0,156.0,31.0,0.0,11.0,-99.0,-99.0,4553.0,3.642,2418,1
1,3443,26,2543,48989.6162,300.0,1.2935,-8.44,0.012,0.0,1.0,16.0,106.0,0.0,0.0,5.0,-99.0,-99.0,3736.0,4.237,2418,1,-8.143,0.016,0.0,1.0,41.0,91.0,0.0,0.0,11.0,-99.0,-99.0,3282.0,4.221,2418,1
1,3443,26,2550,48995.5209,300.0,1.2073,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.467,0.048,-29.0,1.0,49.0,99.0,0.0,0.0,11.0,-99.0,-99.0,56647.0,4.994,2418,1
1,3443,26,2555,48996.457,300.0,1.2146,-8.547,0.003,0.0,1.0,0.0,168.0,0.0,0.0,5.0,-99.0,-99.0,7733.0,2.865,2418,1,-8.299,0.005,0.0,1.0,13.0,136.0,0.0,0.0,11.0,-99.0,-99.0,10328.0,2.903,2418,1
1,3443,26,2579,48996.5712,300.0,1.2525,-8.523,0.004,0.0,1.0,0.0,146.0,0.0,0.0,5.0,-99.0,-99.0,10635.0,3.235,2418,1,-8.276,0.005,0.0,1.0,16.0,118.0,0.0,0.0,11.0,-99.0,-99.0,14012.0,3.227,2418,1
1,3443,26,2601,48996.6953,300.0,1.5895,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-8.237,0.009,0.0,1.0,32.0,95.0,0.0,0.0,14.0,-99.0,-99.0,19340.0,3.341,2418,1
1,3443,26,2616,48998.4592,300.0,1.2102,-8.334,0.005,0.0,1.0,22.0,116.0,0.0,0.0,5.0,-99.0,-99.0,2602.0,2.918,2418,1,-8.045,0.004,0.0,1.0,9.0,143.0,0.0,0.0,11.0,-99.0,-99.0,2377.0,2.95,2418,1
