fieldid,tileid,seqn,obsid,dateobs,exposure,airmass,rmag,rerr,rnormsky,rtype,rcrowd,rchi2,rmpix,rcosmicrf,ramp,rxpix,rypix,ravesky,rfwhm,rtobs,rcut,bmag,berr,bnormsky,btype,bcrowd,bchi2,bmpix,bcosmicrf,bamp,bxpix,bypix,bavesky,bfwhm,btobs,bcut
1,3442,1243,278,48823.6441,300.0,2.3711,-4.882,0.459,-72.0,5.0,142.0,109.0,0.0,0.0,5.0,-99.0,-99.0,13812.0,7.825,2418,1,-4.893,0.495,-85.0,5.0,152.0,122.0,0.0,0.0,11.0,-99.0,-99.0,14905.0,7.577,2418,1
1,3442,1243,280,48823.6537,300.0,2.2826,-5.496,0.223,-98.0,5.0,138.0,113.0,0.0,0.0,5.0,-99.0,-99.0,13306.0,7.397,2418,1,-3.414,1.775,81.0,5.0,153.0,102.0,0.0,0.0,11.0,-99.0,-99.0,14477.0,7.446,2418,1
1,3442,1243,282,48823.6634,300.0,2.1976,-5.895,0.178,-99.0,5.0,140.0,103.0,88.0,94.0,5.0,-99.0,-99.0,12926.0,7.91,2418,1,-5.313,0.346,-94.0,5.0,155.0,115.0,0.0,0.0,11.0,-99.0,-99.0,14302.0,7.71,2418,1
1,3442,1243,310,48824.6249,300.0,2.5303,-5.27,0.108,-116.0,5.0,111.0,101.0,0.0,0.0,5.0,-99.0,-99.0,12022.0,4.394,2418,1,-5.113,0.143,-98.0,5.0,136.0,108.0,0.0,0.0,11.0,-99.0,-99.0,11956.0,4.298,2418,1
1,3442,1243,312,48824.6344,300.0,2.4344,-5.299,0.09,-100.0,5.0,111.0,108.0,0.0,0.0,5.0,-99.0,-99.0,11909.0,4.1,2418,1,-5.172,0.104,-104.0,5.0,120.0,113.0,0.0,0.0,11.0,-99.0,-99.0,12090.0,3.824,2418,1
1,3442,1243,314,48824.6443,300.0,2.3414,-5.326,0.086,-106.0,5.0,111.0,116.0,0.0,0.0,5.0,-99.0,-99.0,11957.0,4.143,2418,1,-5.174,0.101,-87.0,1.0,113.0,113.0,0.0,0.0,11.0,-99.0,-99.0,12006.0,3.918,2418,1
1,3442,1243,341,48825.6498,300.0,2.2676,-5.005,0.099,-53.0,5.0,104.0,108.0,0.0,0.0,5.0,-99.0,-99.0,10042.0,4.126,2418,1,-5.099,0.094,-64.0,5.0,112.0,103.0,0.0,0.0,11.0,-99.0,-99.0,8875.0,3.878,2418,1
1,3442,1243,343,48825.6595,300.0,2.1823,-5.171,0.09,51.0,5.0,105.0,103.0,0.0,0.0,5.0,-99.0,-99.0,9752.0,4.381,2418,1,-5.229,0.087,76.0,1.0,114.0,98.0,0.0,0.0,11.0,-99.0,-99.0,8678.0,4.13,2418,1
1,3442,1243,345,48825.6695,300.0,2.1019,-5.055,0.099,47.0,1.0,112.0,91.0,0.0,0.0,5.0,-99.0,-99.0,9540.0,4.331,2418,1,-5.113,0.096,68.0,1.0,120.0,103.0,43.0,67.0,11.0,-99.0,-99.0,8586.0,4.129,2418,1
1,3442,1243,369,48826.6313,300.0,2.411,-4.501,0.296,-65.0,5.0,134.0,95.0,0.0,0.0,5.0,-99.0,-99.0,6813.0,6.061,2418,1,-4.658,0.3,0.0,5.0,147.0,76.0,0.0,0.0,11.0,-99.0,-99.0,5109.0,6.334,2418,1
1,3442,1243,373,48826.658,300.0,2.1742,-4.854,0.182,-40.0,5.0,130.0,95.0,0.0,0.0,5.0,-99.0,-99.0,7696.0,5.614,2418,1,-4.681,0.253,-29.0,5.0,145.0,75.0,0.0,0.0,11.0,-99.0,-99.0,5989.0,5.837,2418,1
1,3442,1243,406,48828.7526,300.0,1.562,-4.722,0.155,-66.0,5.0,119.0,94.0,0.0,0.0,5.0,-99.0,-99.0,6856.0,5.174,2418,1,-4.697,0.179,-57.0,5.0,137.0,75.0,0.0,0.0,11.0,-99.0,-99.0,4980.0,5.135,2418,1
1,3442,1243,420,48828.8234,300.0,1.3337,-4.688,0.162,-92.0,5.0,118.0,88.0,0.0,0.0,5.0,-99.0,-99.0,7433.0,5.276,2418,1,-4.745,0.154,-74.0,5.0,131.0,89.0,0.0,0.0,11.0,-99.0,-99.0,4732.0,5.114,2418,1
1,3442,1243,423,48829.623,300.0,2.4129,-5.276,0.059,-120.0,5.0,97.0,100.0,0.0,0.0,5.0,-99.0,-99.0,7311.0,3.688,2418,1,-5.323,0.061,-96.0,1.0,113.0,91.0,0.0,0.0,11.0,-99.0,-99.0,5427.0,3.731,2418,1
1,3442,1243,443,48829.7514,300.0,1.5562,-5.465,0.177,-106.0,5.0,102.0,116.0,0.0,0.0,5.0,-99.0,-99.0,10189.0,3.825,2418,1,-5.122,0.206,-83.0,5.0,108.0,119.0,0.0,0.0,11.0,-99.0,-99.0,8231.0,3.632,2418,1
1,3442,1243,450,48829.8266,300.0,1.3232,-4.935,0.161,-110.0,5.0,119.0,100.0,0.0,0.0,5.0,-99.0,-99.0,10950.0,5.409,2418,1,-4.504,0.223,-79.0,5.0,134.0,92.0,165.0,0.0,11.0,-99.0,-99.0,5138.0,5.327,2418,1
1,3442,1243,452,48831.6285,300.0,2.3099,-4.64,0.756,-131.0,5.0,145.0,97.0,0.0,0.0,5.0,-99.0,-99.0,6460.0,9.05,2418,1,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3442,1243,472,48831.7314,300.0,1.6204,-4.942,0.173,-103.0,5.0,129.0,88.0,0.0,0.0,5.0,-99.0,-99.0,5453.0,6.02,2418,1,-4.565,0.291,-84.0,5.0,144.0,83.0,0.0,0.0,11.0,-99.0,-99.0,4825.0,6.124,2418,1
1,3442,1243,485,48831.8056,300.0,1.3596,-5.027,0.062,-34.0,1.0,99.0,94.0,0.0,0.0,5.0,-99.0,-99.0,4656.0,3.85,2418,1,-5.231,0.054,-54.0,1.0,109.0,79.0,82.0,0.0,11.0,-99.0,-99.0,3997.0,3.674,2418,1
1,3442,1243,487,48831.8282,300.0,1.3095,-5.201,0.114,-74.0,5.0,120.0,98.0,0.0,0.0,5.0,-99.0,-99.0,7857.0,5.496,2418,1,-5.515,0.1,-70.0,5.0,142.0,75.0,108.0,0.0,11.0,-99.0,-99.0,5147.0,5.545,2418,1
1,3442,1243,488,48832.6264,300.0,2.3036,-4.78,0.172,64.0,5.0,119.0,88.0,0.0,0.0,5.0,-99.0,-99.0,6136.0,5.584,2418,1,-4.804,0.21,60.0,5.0,138.0,81.0,0.0,0.0,11.0,-99.0,-99.0,4984.0,5.813,2418,1
1,3442,1243,511,48832.8179,300.0,1.3242,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.848,0.155,-92.0,5.0,130.0,78.0,0.0,0.0,11.0,-99.0,-99.0,4152.0,5.614,2418,1
1,3442,1243,515,48833.736,300.0,1.5756,-4.738,0.259,-86.0,5.0,131.0,88.0,0.0,0.0,5.0,-99.0,-99.0,5410.0,6.981,2418,1,-4.484,0.403,-78.0,5.0,148.0,91.0,0.0,0.0,11.0,-99.0,-99.0,4687.0,7.177,2418,1
1,3442,1243,550,48834.5976,300.0,2.5185,-5.046,0.1,-96.0,5.0,111.0,82.0,0.0,0.0,5.0,-99.0,-99.0,6391.0,4.523,2418,1,-5.255,0.089,-71.0,5.0,121.0,96.0,0.0,0.0,11.0,-99.0,-99.0,5061.0,4.564,2418,1
1,3442,1243,564,48834.6822,300.0,1.8393,-5.236,0.057,-72.0,1.0,100.0,88.0,0.0,0.0,5.0,-99.0,-99.0,5457.0,3.94,2418,1,-5.287,0.074,0.0,1.0,127.0,77.0,0.0,0.0,11.0,-99.0,-99.0,4613.0,4.269,2418,1
1,3442,1243,582,48834.8059,300.0,1.3385,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.909,0.068,-46.0,1.0,105.0,83.0,0.0,0.0,11.0,-99.0,-99.0,3914.0,3.643,2418,1
1,3442,1243,655,48835.7377,300.0,1.5452,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.249,0.184,-88.0,5.0,151.0,71.0,0.0,0.0,11.0,-99.0,-99.0,3441.0,6.725,2418,1
1,3442,1243,662,48835.773,300.0,1.4204,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.971,0.179,-73.0,5.0,142.0,67.0,0.0,0.0,11.0,-99.0,-99.0,3137.0,6.12,2418,1
1,3442,1243,729,48836.6887,300.0,1.7727,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.1,-592.0,111.0,5.0,121.0,129.0,0.0,0.0,11.0,-99.0,-99.0,12065.0,4.275,2418,1
1,3442,1243,737,48836.7309,300.0,1.5599,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.556,0.557,-88.0,5.0,135.0,120.0,0.0,0.0,11.0,-99.0,-99.0,10054.0,4.937,2418,1
1,3442,1243,742,48841.6082,300.0,2.2356,-4.646,0.281,-98.0,5.0,121.0,117.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-4.86,0.27,0.0,5.0,143.0,106.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,758,48841.7078,300.0,1.5947,-4.921,0.074,-120.0,5.0,96.0,89.0,0.0,0.0,5.0,-99.0,-99.0,6232.0,3.713,2418,1,-4.928,0.075,-111.0,5.0,109.0,90.0,0.0,0.0,11.0,-99.0,-99.0,4711.0,3.643,2418,1
1,3442,1243,776,48841.8003,300.0,1.3058,-4.746,0.095,-107.0,5.0,106.0,96.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-4.603,0.105,-97.0,5.0,116.0,71.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,1243,780,48842.625,300.0,2.0747,-5.238,0.217,-126.0,5.0,124.0,117.0,0.0,0.0,5.0,-99.0,-99.0,18244.0,5.836,2418,1,-4.232,0.613,-89.0,5.0,143.0,121.0,65.0,106.0,11.0,-99.0,-99.0,16598.0,6.18,2418,1
1,3442,1243,797,48842.7317,300.0,1.4886,-4.994,0.093,11.0,5.0,106.0,95.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,2418,1,-4.514,0.176,72.0,5.0,125.0,90.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,2418,1
1,3442,1243,805,48842.7992,300.0,1.303,-4.855,0.087,28.0,5.0,100.0,93.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-4.762,0.115,75.0,5.0,119.0,83.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,812,48843.5835,300.0,2.4101,-5.496,0.156,0.0,5.0,126.0,130.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-5.182,0.277,107.0,3.0,149.0,123.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,838,48843.7291,300.0,1.4864,-4.932,0.133,-32.0,5.0,116.0,96.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-5.109,0.138,64.0,5.0,136.0,97.0,0.0,0.0,11.0,-99.0,-99.0,0.0,0.0,4551,1
1,3442,1243,851,48843.8068,300.0,1.2836,-5.007,0.092,-101.0,5.0,111.0,91.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-4.704,0.156,-92.0,5.0,133.0,75.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,855,48845.619,300.0,2.0594,-5.819,0.284,-149.0,5.0,117.0,147.0,0.0,0.0,5.0,-99.0,-99.0,56864.0,5.302,2418,1,-4.715,0.874,147.0,3.0,136.0,169.0,0.0,0.0,11.0,-99.0,-99.0,53599.0,5.573,2418,1
1,3442,1243,856,48845.7569,300.0,1.3831,-4.669,2.045,-152.0,5.0,149.0,138.0,0.0,0.0,5.0,-99.0,-99.0,26654.0,9.324,2418,1,-5.735,0.905,-116.0,5.0,158.0,142.0,0.0,0.0,11.0,-99.0,-99.0,26667.0,10.088,2418,1
1,3442,1243,862,48849.7503,300.0,1.3725,-5.314,0.11,-84.0,5.0,123.0,103.0,0.0,0.0,5.0,-99.0,-99.0,14574.0,5.088,2418,1,-5.491,0.117,36.0,1.0,135.0,106.0,0.0,0.0,11.0,-99.0,-99.0,20855.0,5.217,2418,1
1,3442,1243,878,48849.8266,300.0,1.2338,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-5.234,0.174,-4.0,5.0,130.0,142.0,0.0,0.0,11.0,-99.0,-99.0,40277.0,5.039,2418,1
1,3442,1243,887,48850.6641,300.0,1.6902,-4.477,0.27,-76.0,5.0,125.0,111.0,0.0,0.0,5.0,-99.0,-99.0,0.0,0.0,4551,1,-4.556,0.315,-41.0,5.0,136.0,119.0,55.0,78.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,894,48851.6478,300.0,1.7655,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0,-4.953,0.232,-34.0,5.0,139.0,109.0,0.0,0.0,11.0,-99.0,-99.0,15268.0,5.831,2418,1
1,3442,1243,919,48851.7643,300.0,1.3258,-4.981,0.166,-115.0,5.0,128.0,96.0,0.0,0.0,5.0,-99.0,-99.0,10272.0,5.555,2418,1,-4.069,0.476,-77.0,5.0,142.0,101.0,0.0,0.0,11.0,-99.0,-99.0,12186.0,5.685,2418,1
1,3442,1243,947,48853.8125,300.0,1.2377,-4.997,0.109,-27.0,5.0,114.0,100.0,0.0,0.0,5.0,-99.0,-99.0,9747.0,4.538,2418,1,-5.033,0.131,76.0,5.0,131.0,89.0,0.0,0.0,11.0,-99.0,-99.0,8583.0,5.021,2418,1
1,3442,1243,962,48854.6219,300.0,1.873,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,7261.0,3.983,2418,0,-4.519,0.144,74.0,5.0,115.0,93.0,0.0,0.0,11.0,-99.0,-99.0,7089.0,3.931,2418,1
1,3442,1243,984,48854.724,300.0,1.4075,-5.179,0.059,-124.0,5.0,96.0,102.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1,-5.391,0.049,-91.0,1.0,101.0,93.0,0.0,0.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,1
1,3442,1243,1030,48855.6937,300.0,1.5001,-4.973,0.067,-128.0,5.0,86.0,102.0,0.0,0.0,5.0,-99.0,-99.0,6741.0,3.507,2418,1,-4.738,0.081,-95.0,5.0,104.0,91.0,0.0,0.0,11.0,-99.0,-99.0,6334.0,3.161,2418,1
1,3442,1243,1039,48855.7464,300.0,1.3408,-4.991,0.065,-147.0,5.0,85.0,106.0,0.0,0.0,5.0,-99.0,-99.0,6819.0,3.423,2418,1,-4.78,0.071,-119.0,5.0,101.0,113.0,0.0,0.0,11.0,-99.0,-99.0,6436.0,3.114,2418,1
1,3442,1243,1053,48856.5987,300.0,1.9915,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,5.0,-99.0,-99.0,5248.0,4.816,2418,0,-99.0,-99.0,999.0,999.0,999.0,999.0,999.0,999.0,-1.0,-99.0,-99.0,-99.0,-99.0,0,0
1,3442,1243,1086,48856.7764,300.0,1.2753,-4.748,0.085,-111.0,5.0,102.0,97.0,0.0,0.0,5.0,-99.0,-99.0,6031.0,3.714,2418,1,-4.778,0.086,-73.0,1.0,114.0,86.0,37.0,0.0,11.0,-99.0,-99.0,5111.0,3.652,2418,1
1,3442,1243,1096,48882.59,300.0,1.6549,-4.797,0.107,-48.0,5.0,99.0,109.0,0.0,0.0,5.0,-99.0,-99.0,12222.0,3.831,2418,1,-4.65,0.117,-109.0,5.0,103.0,108.0,0.0,0.0,11.0,-99.0,-99.0,11549.0,3.634,2418,1
