epoch,time,clf_softmax_dense_categorical_accuracy,clf_softmax_dense_loss,decode_pb0_time_dist_loss,loss,val_clf_softmax_dense_categorical_accuracy,val_clf_softmax_dense_loss,val_decode_pb0_time_dist_loss,val_loss
0,2020-06-18 02:57:04.065633,0.0038184885931531348,9.459836227370245,16.45312930156998,25.91296551810013,0.02092940759134445,6.756781443081328,14.033898741101998,20.79068029294753
1,2020-06-18 02:57:06.780780,0.17538406869867812,5.279617732376371,14.643628145828837,19.923245905178412,0.45122383826165474,4.194127144142008,14.0422159904028,18.23634325388096
